,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
0,L40_mrs14_rpt8_ttl8,1,8.0,0.5,0.0625,0.0624999999999999,0.5,0.0,183.4,110.0,246.6,225.1,1586.0,8.0,2.0,1.274,0.4,634.0,14.0,27.32,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.2875,0.5,8.0,0.0625
1,L40_mrs14_rpt8_ttl8,2,8.0,0.7,0.0875,0.08749999999999991,1.2,0.0,405.2,250.7,554.6,503.5,1586.0,8.0,2.3,1.142,0.4,634.0,14.0,23.311999999999998,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5625,1.2,16.0,0.075
2,L40_mrs14_rpt8_ttl8,3,8.0,0.3,0.0375,0.0375,1.0,0.0,362.9,218.9,499.7,437.9,1586.0,8.0,1.8,1.137,0.4,634.0,14.0,20.176,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.45,1.5,24.0,0.0625
3,L40_mrs14_rpt8_ttl8,4,8.0,0.1,0.0125,0.0125,1.1,0.0,410.0,240.3,562.5,495.7,1586.0,8.0,1.6,1.1780000000000002,0.4,634.0,14.0,18.259999999999998,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.7875,1.6,32.0,0.05
4,L40_mrs14_rpt8_ttl8,5,8.0,0.3,0.0375,0.03750000000000001,1.3,0.0,415.7,242.0,562.9,494.4,1586.0,8.0,1.2,1.334,0.4,634.0,14.0,18.268,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.475,1.9,40.0,0.0475
5,L40_mrs14_rpt8_ttl8,6,8.0,0.4,0.05,0.05,1.3,0.0,412.0,267.5,557.6,510.1,1586.0,8.0,1.5,1.2049999999999998,0.4,634.0,14.0,18.948,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.475,2.3,48.0,0.04791666666666666
6,L40_mrs14_rpt8_ttl8,7,8.0,0.1,0.0125,0.012500000000000015,0.9,0.0,279.0,172.0,373.1,340.8,1586.0,8.0,1.8,1.2789999999999997,0.4,634.0,14.0,20.171999999999997,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.9,11.65,2.4,56.0,0.04285714285714286
7,L40_mrs14_rpt8_ttl8,8,8.0,0.4,0.05,0.05,0.9,0.0,225.9,136.4,311.7,285.8,1586.0,8.0,1.6,1.103,0.4,634.0,14.0,23.752,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.2625,2.8,64.0,0.04375
8,L40_mrs14_rpt8_ttl8,9,8.0,0.2,0.025,0.025000000000000005,1.0,0.0,225.7,136.9,313.1,280.3,1586.0,8.0,2.5,1.464,0.4,634.0,14.0,22.691999999999997,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5875,3.0,72.0,0.04166666666666667
9,L40_mrs14_rpt8_ttl8,10,8.0,0.2,0.025,0.025000000000000012,1.0,0.0,230.7,151.1,313.7,286.2,1586.0,8.0,1.9,1.114,0.4,634.0,14.0,22.567999999999998,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.75,3.2,80.0,0.04
10,L40_mrs14_rpt8_ttl8,11,8.0,0.3,0.0375,0.0375,1.1,0.0,275.3,169.4,376.7,341.2,1586.0,8.0,2.5,1.3050000000000002,0.4,634.0,14.0,22.244,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.9,11.5625,3.5,88.0,0.03977272727272727
11,L40_mrs14_rpt8_ttl8,12,8.0,0.3,0.0375,0.03750000648148149,1.3,0.0,319.0,186.7,440.0,386.7,1586.0,8.0,1.1,1.0829999999999997,0.4,634.0,14.0,20.576,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.8875,3.8,96.0,0.03958333333333333
12,L40_mrs14_rpt8_ttl8,13,8.0,0.3,0.0375,0.03750000000000001,1.1,0.0,374.6,226.8,503.6,442.2,1586.0,8.0,1.6,1.192,0.4,634.0,14.0,21.204,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.8,4.1,104.0,0.03942307692307693
13,L40_mrs14_rpt8_ttl8,14,8.0,0.3,0.0375,0.03749999999999991,1.2,0.0,416.1,259.1,565.2,505.2,1586.0,8.0,1.2,1.0740000000000003,0.4,634.0,14.0,17.592000000000002,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.9,11.6,4.4,112.0,0.039285714285714285
14,L40_mrs14_rpt8_ttl8,15,8.0,0.4,0.05,0.0499999999999999,1.2,0.0,374.4,231.2,500.1,441.8,1586.0,8.0,1.6,0.999,0.4,634.0,14.0,18.72,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.9,11.625,4.8,120.0,0.039999999999999994
15,L40_mrs14_rpt8_ttl8,16,8.0,0.2,0.025,0.025000000000000015,1.1,0.0,327.4,202.3,439.3,385.4,1586.0,8.0,1.2,0.8099999999999999,0.4,634.0,14.0,18.247999999999998,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.2875,5.0,128.0,0.0390625
16,L40_mrs14_rpt8_ttl8,17,8.0,0.2,0.025,0.025,1.1,0.0,324.3,199.4,437.2,385.4,1586.0,8.0,1.1,0.8790000000000001,0.4,634.0,14.0,18.163999999999998,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.325,5.2,136.0,0.03823529411764706
17,L40_mrs14_rpt8_ttl8,18,8.0,0.3,0.0375,0.03750000000000003,0.9,0.0,336.2,205.2,437.5,385.8,1586.0,8.0,1.6,1.1039999999999999,0.4,634.0,14.0,21.34,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.6125,5.5,144.0,0.03819444444444445
18,L40_mrs14_rpt8_ttl8,19,8.0,0.2,0.025,0.025,0.9,0.0,334.5,187.3,437.5,381.0,1586.0,8.0,1.5,1.157,0.4,634.0,14.0,20.675999999999995,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5125,5.7,152.0,0.0375
19,L40_mrs14_rpt8_ttl8,20,8.0,0.7,0.0875,0.0875,1.5,0.0,451.9,252.6,626.8,551.6,1586.0,8.0,1.0,1.0239999999999998,0.4,634.0,14.0,19.039999999999996,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.9,11.5,6.4,160.0,0.04
20,L40_mrs14_rpt8_ttl8,21,8.0,0.2,0.025,0.025,1.3,0.0,405.7,230.6,564.9,493.8,1586.0,8.0,1.0,0.959,0.4,634.0,14.0,17.968,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.55,6.6,168.0,0.03928571428571428
21,L40_mrs14_rpt8_ttl8,22,8.0,0.6,0.075,0.075,1.6,0.0,441.6,251.1,626.8,549.3,1586.0,8.0,0.6,1.0550000000000002,0.4,634.0,14.0,18.316,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.15,7.2,176.0,0.04090909090909091
22,L40_mrs14_rpt8_ttl8,23,8.0,0.4,0.05,0.05,1.8,0.0,442.2,254.3,628.6,539.5,1586.0,8.0,0.9,1.1250000000000002,0.4,634.0,14.0,18.244,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.6125,7.6,184.0,0.04130434782608696
23,L40_mrs14_rpt8_ttl8,24,8.0,0.1,0.0125,0.0125,1.5,0.0,349.7,201.4,505.0,436.6,1586.0,8.0,1.1,1.034,0.4,634.0,14.0,17.848,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.7375,7.7,192.0,0.04010416666666668
24,L40_mrs14_rpt8_ttl8,25,8.0,0.6,0.075,0.075,1.7,0.0,443.4,269.6,627.7,532.2,1586.0,8.0,1.8,1.463,0.4,634.0,14.0,18.912,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.4125,8.3,200.0,0.0415
25,L40_mrs14_rpt8_ttl8,26,8.0,0.5,0.0625,0.0625,1.5,0.0,395.8,239.5,565.2,487.6,1586.0,8.0,1.0,1.047,0.4,634.0,14.0,20.467999999999996,0.0,16.0,4.5,8.0,8.0,0.0,123.0,12.8,11.475,8.8,208.0,0.0423076923076923
