,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
200,L60_mrs14_rpt8_ttl8,1,8.0,8.0,1.0,1.0,8.0,0.0,751.0,639.6,949.5,930.2,1586.0,4.0,0.8,2.551,0.6,951.0,14.0,95.96000000000001,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.2875,8.0,8.0,1.0
201,L60_mrs14_rpt8_ttl8,2,8.0,7.8,0.975,0.975,14.7,0.0,757.0,647.4,950.8,931.2,1586.0,4.0,0.0,2.38,0.6,951.0,14.0,36.744,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5625,15.8,16.0,0.9875
202,L60_mrs14_rpt8_ttl8,3,8.0,7.9,0.9875,0.9875,20.4,0.0,761.1,651.3,950.8,931.0,1586.0,4.0,0.0,2.355,0.6,951.0,14.0,32.471999999999994,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.45,23.7,24.0,0.9875
203,L60_mrs14_rpt8_ttl8,4,8.0,7.5,0.9375,0.9375,24.8,0.0,760.8,653.8,950.7,931.6,1586.0,4.0,0.0,2.388,0.6,951.0,14.0,32.32,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.7875,31.2,32.0,0.975
204,L60_mrs14_rpt8_ttl8,5,8.0,7.7,0.9625,0.9625,27.8,0.0,758.1,650.7,950.2,931.6,1586.0,4.0,0.0,2.381,0.6,951.0,14.0,32.172,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.475,38.9,40.0,0.9724999999999999
205,L60_mrs14_rpt8_ttl8,6,8.0,7.5,0.9375,0.9375,28.7,0.0,758.5,652.2,950.3,930.2,1586.0,4.0,0.0,2.382,0.6,951.0,14.0,32.38799999999999,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.475,46.4,48.0,0.9666666666666666
206,L60_mrs14_rpt8_ttl8,7,8.0,7.9,0.9875,0.9875,29.6,0.0,758.1,649.3,950.3,930.2,1586.0,4.0,0.0,2.371,0.6,951.0,14.0,32.672,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.65,54.3,56.0,0.9696428571428571
207,L60_mrs14_rpt8_ttl8,8,8.0,7.5,0.9375,0.9375,30.5,0.0,758.3,650.3,950.8,930.9,1586.0,4.0,0.0,2.36,0.6,951.0,14.0,32.22399999999999,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.2625,61.8,64.0,0.965625
208,L60_mrs14_rpt8_ttl8,9,8.0,7.6,0.95,0.95,31.4,0.0,755.9,649.3,950.8,930.9,1586.0,4.0,0.0,2.355,0.6,951.0,14.0,32.184,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5875,69.4,72.0,0.9638888888888889
209,L60_mrs14_rpt8_ttl8,10,8.0,7.7,0.9625,0.9625,31.2,0.0,756.1,647.7,950.8,931.8,1586.0,4.0,0.0,2.362,0.6,951.0,14.0,32.19199999999999,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.75,77.1,80.0,0.9637499999999999
210,L60_mrs14_rpt8_ttl8,11,8.0,7.7,0.9625,0.9625,30.0,0.0,758.9,649.5,950.3,932.4,1586.0,4.0,0.0,2.341,0.6,951.0,14.0,31.708,0.0,16.0,4.5,8.0,8.0,0.0,123.0,13.0,11.5625,84.8,88.0,0.9636363636363636
