,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
100,L50_mrs14_rpt8_ttl8,1,8.0,2.1,0.2625,0.7719999999999996,2.1,0.0,529.3,424.3,705.3,678.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,57.2,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.2875,2.1,8.0,0.2625
101,L50_mrs14_rpt8_ttl8,2,8.0,1.7,0.2125,0.7719999999999996,3.4,0.0,543.9,438.4,707.8,685.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,33.28,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5625,3.8,16.0,0.2375
102,L50_mrs14_rpt8_ttl8,3,8.0,2.0,0.25,0.7719999999999996,5.0,0.0,607.5,479.0,786.9,763.0,1586.0,6.0,False,60.968,0.5,793.0,14.0,26.560000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.45,5.8,24.0,0.24166666666666664
103,L50_mrs14_rpt8_ttl8,4,8.0,1.7,0.2125,0.7719999999999996,5.9,0.0,607.5,478.2,787.4,763.8,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.448,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.7875,7.5,32.0,0.234375
104,L50_mrs14_rpt8_ttl8,5,8.0,1.7,0.2125,0.7719999999999996,6.3,0.0,609.9,480.8,787.6,764.8,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.344,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.475,9.2,40.0,0.23000000000000004
105,L50_mrs14_rpt8_ttl8,6,8.0,2.3,0.2875,0.7719999999999996,7.3,0.0,615.6,491.6,786.6,763.8,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.328,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.475,11.5,48.0,0.23958333333333334
106,L50_mrs14_rpt8_ttl8,7,8.0,1.9,0.2375,0.7719999999999996,6.9,0.0,609.6,478.9,785.6,762.2,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.560000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.65,13.4,56.0,0.23928571428571427
107,L50_mrs14_rpt8_ttl8,8,8.0,1.8,0.225,0.7719999999999996,6.7,0.0,604.2,473.4,785.6,764.3,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.368000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.2625,15.2,64.0,0.2375
108,L50_mrs14_rpt8_ttl8,9,8.0,1.8,0.225,0.7719999999999996,7.1,0.0,596.5,462.0,785.0,756.1,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.796,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5875,17.0,72.0,0.2361111111111111
109,L50_mrs14_rpt8_ttl8,10,8.0,2.0,0.25,0.7719999999999996,7.7,0.0,602.7,479.9,785.7,762.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.176000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.75,19.0,80.0,0.23749999999999996
110,L50_mrs14_rpt8_ttl8,11,8.0,2.0,0.25,0.7719999999999996,7.6,0.0,608.2,482.7,787.2,763.0,1586.0,6.0,False,60.968,0.5,793.0,14.0,25.308,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5625,21.0,88.0,0.23863636363636367
111,L50_mrs14_rpt8_ttl8,12,8.0,1.2,0.15,0.7719999999999996,7.6,0.0,614.7,489.3,787.5,763.3,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.220000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8875,22.2,96.0,0.23125
112,L50_mrs14_rpt8_ttl8,13,8.0,1.7,0.2125,0.7719999999999996,6.6,0.0,626.7,504.7,786.7,763.1,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.991999999999997,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8,23.9,104.0,0.2298076923076923
113,L50_mrs14_rpt8_ttl8,14,8.0,1.3,0.1625,0.7719999999999996,6.3,0.0,629.7,509.5,786.7,763.1,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.784,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6,25.2,112.0,0.225
114,L50_mrs14_rpt8_ttl8,15,8.0,1.1,0.1375,0.7719999999999996,5.7,0.0,622.7,500.6,786.6,763.4,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.360000000000003,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.625,26.3,120.0,0.21916666666666668
115,L50_mrs14_rpt8_ttl8,16,8.0,2.2,0.275,0.7719999999999996,6.5,0.0,625.1,497.3,789.5,769.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,25.544000000000004,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.2875,28.5,128.0,0.22265625
116,L50_mrs14_rpt8_ttl8,17,8.0,2.0,0.25,0.7719999999999996,6.8,0.0,621.1,491.2,790.0,771.6,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.728,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.325,30.5,136.0,0.22426470588235295
117,L50_mrs14_rpt8_ttl8,18,8.0,1.7,0.2125,0.7719999999999996,6.7,0.0,625.5,495.3,790.0,771.6,1586.0,6.0,False,60.968,0.5,793.0,14.0,25.088,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6125,32.2,144.0,0.22361111111111112
118,L50_mrs14_rpt8_ttl8,19,8.0,1.5,0.1875,0.7719999999999996,6.1,0.0,619.7,490.4,789.7,769.9,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.371999999999996,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5125,33.7,152.0,0.22171052631578947
119,L50_mrs14_rpt8_ttl8,20,8.0,1.8,0.225,0.7719999999999996,6.5,0.0,610.2,479.8,789.2,766.9,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.764000000000003,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5,35.5,160.0,0.221875
120,L50_mrs14_rpt8_ttl8,21,8.0,2.3,0.2875,0.7719999999999996,7.4,0.0,608.5,477.9,787.7,765.6,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.368000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.55,37.8,168.0,0.225
121,L50_mrs14_rpt8_ttl8,22,8.0,2.0,0.25,0.7719999999999996,7.2,0.0,603.2,477.2,789.4,771.6,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.716,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.15,39.8,176.0,0.22613636363636366
122,L50_mrs14_rpt8_ttl8,23,8.0,1.7,0.2125,0.7719999999999996,7.7,0.0,605.2,479.0,789.4,769.5,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.088,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6125,41.5,184.0,0.22554347826086954
123,L50_mrs14_rpt8_ttl8,24,8.0,1.9,0.2375,0.7719999999999996,7.9,0.0,606.3,479.8,788.3,767.4,1586.0,6.0,False,60.968,0.5,793.0,14.0,19.791999999999998,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.7375,43.4,192.0,0.2260416666666667
124,L50_mrs14_rpt8_ttl8,25,8.0,2.1,0.2625,0.7719999999999996,8.0,0.0,600.8,475.1,787.1,766.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,20.868000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.4125,45.5,200.0,0.22750000000000004
125,L50_mrs14_rpt8_ttl8,26,8.0,1.3,0.1625,0.7719999999999996,6.5,0.0,604.8,476.9,785.8,760.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.724,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.475,46.8,208.0,0.22499999999999995
126,L50_mrs14_rpt8_ttl8,27,8.0,1.6,0.2,0.7719999999999996,6.4,0.0,606.5,474.3,787.6,762.8,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.496000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9375,48.4,216.0,0.22407407407407404
127,L50_mrs14_rpt8_ttl8,28,8.0,1.8,0.225,0.7719999999999996,6.3,0.0,616.0,482.0,786.2,758.3,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.552,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.4375,50.2,224.0,0.2241071428571429
128,L50_mrs14_rpt8_ttl8,29,8.0,1.4,0.175,0.7719999999999996,5.6,0.0,607.2,474.9,786.2,762.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.656000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9625,51.6,232.0,0.22241379310344828
129,L50_mrs14_rpt8_ttl8,30,8.0,1.8,0.225,0.7719999999999996,6.0,0.0,607.4,473.8,786.5,761.3,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.472,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5125,53.4,240.0,0.2225
130,L50_mrs14_rpt8_ttl8,31,8.0,1.9,0.2375,0.7719999999999996,6.7,0.0,604.9,473.4,787.9,766.5,1586.0,6.0,False,60.968,0.5,793.0,14.0,22.908,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.3375,55.3,248.0,0.22298387096774192
131,L50_mrs14_rpt8_ttl8,32,8.0,2.2,0.275,0.7719999999999996,7.8,0.0,601.4,474.8,788.3,765.5,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.796,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5875,57.5,256.0,0.224609375
132,L50_mrs14_rpt8_ttl8,33,8.0,2.1,0.2625,0.7719999999999996,8.0,0.0,602.6,479.8,787.7,761.2,1586.0,6.0,False,60.968,0.5,793.0,14.0,25.355999999999998,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5,59.6,264.0,0.22575757575757577
133,L50_mrs14_rpt8_ttl8,34,8.0,1.9,0.2375,0.7719999999999996,8.5,0.0,599.4,478.2,787.5,761.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.768,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6625,61.5,272.0,0.22610294117647062
134,L50_mrs14_rpt8_ttl8,35,8.0,1.6,0.2,0.7719999999999996,7.8,0.0,604.7,476.5,788.0,762.1,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.748,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5125,63.1,280.0,0.22535714285714287
135,L50_mrs14_rpt8_ttl8,36,8.0,1.8,0.225,0.7719999999999996,7.7,0.0,605.5,474.2,789.1,765.9,1586.0,6.0,False,60.968,0.5,793.0,14.0,20.336000000000002,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.85,64.9,288.0,0.2253472222222222
136,L50_mrs14_rpt8_ttl8,37,8.0,2.0,0.25,0.7719999999999996,7.5,0.0,598.0,464.0,787.0,765.5,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.496,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.4375,66.9,296.0,0.2260135135135135
137,L50_mrs14_rpt8_ttl8,38,8.0,1.8,0.225,0.7719999999999996,7.2,0.0,596.5,470.8,785.9,763.4,1586.0,6.0,False,60.968,0.5,793.0,14.0,25.4,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.275,68.7,304.0,0.22598684210526315
138,L50_mrs14_rpt8_ttl8,39,8.0,1.5,0.1875,0.7719999999999996,6.7,0.0,597.4,471.0,785.0,763.7,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.692,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.5375,70.2,312.0,0.225
139,L50_mrs14_rpt8_ttl8,40,8.0,1.6,0.2,0.7719999999999996,7.1,0.0,597.0,466.1,788.0,766.0,1586.0,6.0,False,60.968,0.5,793.0,14.0,23.064,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.575,71.8,320.0,0.224375
140,L50_mrs14_rpt8_ttl8,41,8.0,1.5,0.1875,0.7719999999999996,6.7,0.0,592.8,459.1,788.9,770.2,1586.0,6.0,False,60.968,0.5,793.0,14.0,20.920000000000005,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8,73.3,328.0,0.22347560975609757
141,L50_mrs14_rpt8_ttl8,42,8.0,1.3,0.1625,0.7719999999999996,6.4,0.0,599.6,467.9,788.6,768.5,1586.0,6.0,False,60.968,0.5,793.0,14.0,21.684,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6,74.6,336.0,0.22202380952380954
142,L50_mrs14_rpt8_ttl8,43,8.0,2.3,0.2875,0.7719999999999996,6.7,0.0,607.8,478.5,788.4,765.3,1586.0,6.0,False,60.968,0.5,793.0,14.0,24.668,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6375,76.9,344.0,0.223546511627907
