simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L50_mrs12_rpt6_ttl6,1,6.0,2.1,0.34999999999999976,0.8359999999999991,2.1,0.0,564.1,439.6,702.9,662.8,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,57.2,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.5,2.1,6.0,0.35
L50_mrs12_rpt6_ttl6,2,6.0,1.1,0.18333333333333285,0.8359999999999991,2.9,0.0,617.6,486.2,785.8,758.5,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,35.732,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.816666666666666,3.2,12.0,0.26666666666666666
L50_mrs12_rpt6_ttl6,3,6.0,1.4,0.23333333333333311,0.8359999999999991,3.7,0.0,631.0,508.5,784.6,751.0,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,32.064,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,11.15,4.6,18.0,0.25555555555555554
L50_mrs12_rpt6_ttl6,4,6.0,1.4,0.23333333333333303,0.8359999999999991,4.4,0.0,612.9,492.1,787.1,759.4,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,30.22,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.75,6.0,24.0,0.25
L50_mrs12_rpt6_ttl6,5,6.0,1.4,0.23333333333333303,0.8359999999999991,4.8,0.0,613.2,496.8,787.1,763.0,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,27.484,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,11.100000000000001,7.4,30.0,0.24666666666666665
L50_mrs12_rpt6_ttl6,6,6.0,2.2,0.36666666666666625,0.8359999999999991,4.8,0.0,602.7,476.9,785.7,760.8,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,31.74,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.500000000000002,9.6,36.0,0.26666666666666666
L50_mrs12_rpt6_ttl6,7,6.0,1.5,0.24999999999999972,0.8359999999999991,4.6,0.0,608.9,481.4,785.8,760.8,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,26.708,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.966666666666665,11.1,42.0,0.26428571428571423
L50_mrs12_rpt6_ttl6,8,6.0,2.0,0.33333333333333304,0.8359999999999991,4.9,0.0,612.6,476.5,788.0,761.5,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,26.256000000000007,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.633333333333333,13.1,48.0,0.27291666666666664
L50_mrs12_rpt6_ttl6,9,6.0,1.7,0.28333333333333305,0.8359999999999991,5.3,0.0,616.2,480.8,788.0,763.6,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,23.583999999999996,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.633333333333333,14.8,54.0,0.2740740740740741
L50_mrs12_rpt6_ttl6,10,6.0,1.6,0.26666666666666644,0.8359999999999991,5.1,0.0,614.1,487.9,788.0,764.9,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,24.872,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.683333333333334,16.4,60.0,0.2733333333333333
L50_mrs12_rpt6_ttl6,11,6.0,1.8,0.29999999999999966,0.8359999999999991,5.0,0.0,610.0,483.8,788.3,766.1,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,26.792,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.583333333333334,18.2,66.0,0.27575757575757576
L50_mrs12_rpt6_ttl6,12,6.0,1.7,0.2833333333333331,0.8359999999999991,5.1,0.0,606.6,479.0,785.8,766.1,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,28.656,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.666666666666668,19.9,72.0,0.2763888888888889
L50_mrs12_rpt6_ttl6,13,6.0,1.3,0.21666666666666617,0.8359999999999991,4.5,0.0,599.7,467.6,788.1,762.1,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,32.08800000000001,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.7,21.2,78.0,0.27179487179487183
L50_mrs12_rpt6_ttl6,14,6.0,1.5,0.24999999999999964,0.8359999999999991,4.7,0.0,605.1,475.7,787.9,762.6,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,28.168,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.733333333333333,22.7,84.0,0.2702380952380952
L50_mrs12_rpt6_ttl6,15,6.0,1.5,0.24999999999999964,0.8359999999999991,4.5,0.0,586.8,459.9,785.3,763.0,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,29.747999999999998,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.55,24.2,90.0,0.26888888888888884
L50_mrs12_rpt6_ttl6,16,6.0,1.7,0.28333333333333305,0.8359999999999991,3.9,0.0,596.9,459.9,786.4,759.9,1586.0,6.0,False,52.33200000000001,0.5,793.0,12.0,34.136,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.516666666666667,25.9,96.0,0.26979166666666665
