simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L60_mrs12_rpt6_ttl6,1,6.0,5.8,0.9666666666666666,0.9999999999999993,5.8,0.0,742.0,636.6,948.3,931.1,1586.0,4.0,False,18.465,0.6,951.0,12.0,95.96000000000001,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.5,5.8,6.0,0.9666666666666668
L60_mrs12_rpt6_ttl6,2,6.0,6.0,1.0,0.9999999999999993,10.9,0.0,747.2,641.5,949.6,932.1,1586.0,4.0,False,18.465,0.6,951.0,12.0,42.35600000000001,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.816666666666666,11.8,12.0,0.9833333333333332
L60_mrs12_rpt6_ttl6,3,6.0,6.0,1.0,0.9999999999999993,14.6,0.0,750.8,643.7,950.3,933.5,1586.0,4.0,False,18.465,0.6,951.0,12.0,36.188,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,11.15,17.8,18.0,0.9888888888888889
L60_mrs12_rpt6_ttl6,4,6.0,5.8,0.9666666666666666,0.9999999999999993,17.2,0.0,749.1,640.4,949.8,932.7,1586.0,4.0,False,18.465,0.6,951.0,12.0,35.26400000000001,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.75,23.6,24.0,0.9833333333333332
L60_mrs12_rpt6_ttl6,5,6.0,5.9,0.9833333333333332,0.9999999999999993,18.8,0.0,754.8,649.0,950.1,932.7,1586.0,4.0,False,18.465,0.6,951.0,12.0,34.604,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,11.100000000000001,29.5,30.0,0.9833333333333332
L60_mrs12_rpt6_ttl6,6,6.0,5.9,0.9833333333333332,0.9999999999999993,17.0,0.0,745.2,639.6,950.7,931.4,1586.0,4.0,False,18.465,0.6,951.0,12.0,35.248000000000005,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.500000000000002,35.4,36.0,0.9833333333333332
L60_mrs12_rpt6_ttl6,7,6.0,5.9,0.9833333333333332,0.9999999999999993,17.8,0.0,746.0,642.3,950.6,932.2,1586.0,4.0,False,18.465,0.6,951.0,12.0,35.428,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.966666666666665,41.3,42.0,0.9833333333333332
L60_mrs12_rpt6_ttl6,8,6.0,5.6,0.9333333333333332,0.9999999999999993,16.9,0.0,745.2,643.4,950.3,932.0,1586.0,4.0,False,18.465,0.6,951.0,12.0,35.168000000000006,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.633333333333333,46.9,48.0,0.9770833333333332
L60_mrs12_rpt6_ttl6,9,6.0,5.7,0.95,0.9999999999999993,17.0,0.0,751.8,647.6,950.3,933.6,1586.0,4.0,False,18.465,0.6,951.0,12.0,35.55200000000001,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.633333333333333,52.6,54.0,0.9740740740740741
L60_mrs12_rpt6_ttl6,10,6.0,5.8,0.9666666666666666,0.9999999999999993,17.5,0.0,753.6,646.3,950.1,932.8,1586.0,4.0,False,18.465,0.6,951.0,12.0,34.252,0.0,16.0,4.5,6.0,100.0,0.0,123.0,6.0,10.683333333333334,58.4,60.0,0.9733333333333334
