simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L60_mrs14_rpt6_ttl6,1,6.0,0.5,0.08333333333333322,,0.5,0.0,230.4,202.6,282.2,272.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,95.96000000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.316666666666666,0.5,6.0,0.08333333333333333
L60_mrs14_rpt6_ttl6,2,6.0,0.7,0.11666666666666632,,1.1,0.0,540.0,468.3,661.0,645.9,1586.0,4.0,False,7.172,0.6,951.0,14.0,88.85600000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.666666666666666,1.2,12.0,0.1
L60_mrs14_rpt6_ttl6,3,6.0,0.2,0.0333333333333332,,1.3,0.0,540.0,467.6,661.5,645.9,1586.0,4.0,False,7.172,0.6,951.0,14.0,71.952,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.066666666666666,1.4,18.0,0.07777777777777779
L60_mrs14_rpt6_ttl6,4,6.0,1.0,0.16666666666666644,,1.9,0.0,530.1,455.6,661.8,645.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,76.708,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.666666666666668,2.4,24.0,0.09999999999999999
L60_mrs14_rpt6_ttl6,5,6.0,0.7,0.1166666666666664,,2.2,0.0,602.1,520.0,756.9,736.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,67.28,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.0,3.1,30.0,0.10333333333333332
L60_mrs14_rpt6_ttl6,6,6.0,0.9,0.14999999999999974,,2.6,0.0,593.9,508.5,757.9,736.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,65.536,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.4,4.0,36.0,0.11111111111111112
L60_mrs14_rpt6_ttl6,7,6.0,0.7,0.11666666666666652,,2.4,0.0,523.8,450.6,662.8,639.4,1586.0,4.0,False,7.172,0.6,951.0,14.0,67.68800000000002,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.85,4.7,42.0,0.11190476190476191
L60_mrs14_rpt6_ttl6,8,6.0,1.2,0.19999999999999965,,2.4,0.0,532.6,450.5,662.3,644.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,74.08000000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.516666666666667,5.9,48.0,0.12291666666666665
L60_mrs14_rpt6_ttl6,9,6.0,0.9,0.14999999999999983,,2.7,0.0,608.1,515.5,757.5,737.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,67.54400000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.500000000000002,6.8,54.0,0.12592592592592594
L60_mrs14_rpt6_ttl6,10,6.0,1.0,0.16666666666666632,,2.5,0.0,685.0,586.9,852.1,825.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.7,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.433333333333334,7.8,60.0,0.13
L60_mrs14_rpt6_ttl6,11,6.0,0.6,0.09999999999999981,,2.2,0.0,548.0,467.6,663.2,644.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.936,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.45,8.4,66.0,0.12727272727272726
L60_mrs14_rpt6_ttl6,12,6.0,0.5,0.08333333333333322,,1.9,0.0,536.1,460.5,663.3,636.9,1586.0,4.0,False,7.172,0.6,951.0,14.0,69.56400000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.533333333333333,8.9,72.0,0.12361111111111112
L60_mrs14_rpt6_ttl6,13,6.0,1.0,0.16666666666666632,,2.2,0.0,538.4,459.3,661.9,640.9,1586.0,4.0,False,7.172,0.6,951.0,14.0,74.18000000000002,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.583333333333332,9.9,78.0,0.12692307692307692
L60_mrs14_rpt6_ttl6,14,6.0,1.2,0.19999999999999965,,3.2,0.0,613.4,521.9,757.0,734.9,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.06400000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.616666666666667,11.1,84.0,0.13214285714285712
L60_mrs14_rpt6_ttl6,15,6.0,1.0,0.16666666666666635,,3.2,0.0,687.5,582.0,851.4,827.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,62.044000000000004,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.383333333333331,12.1,90.0,0.13444444444444442
L60_mrs14_rpt6_ttl6,16,6.0,1.1,0.18333333333333296,,3.3,0.0,681.8,575.8,851.2,828.8,1586.0,4.0,False,7.172,0.6,951.0,14.0,63.132000000000005,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.316666666666666,13.2,96.0,0.13749999999999998
L60_mrs14_rpt6_ttl6,17,6.0,1.0,0.16666666666666644,,3.6,0.0,679.6,571.4,850.7,829.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,57.21999999999999,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.7,14.2,102.0,0.1392156862745098
L60_mrs14_rpt6_ttl6,18,6.0,0.7,0.11666666666666632,,2.8,0.0,676.9,568.5,851.1,831.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,58.92399999999999,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.383333333333333,14.9,108.0,0.13796296296296298
L60_mrs14_rpt6_ttl6,19,6.0,0.5,0.0833333333333331,,1.9,0.0,599.0,506.9,755.3,732.4,1586.0,4.0,False,7.172,0.6,951.0,14.0,65.984,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.583333333333332,15.4,114.0,0.13508771929824565
L60_mrs14_rpt6_ttl6,20,6.0,0.8,0.13333333333333303,,1.9,0.0,584.2,480.7,755.6,737.6,1586.0,4.0,False,7.172,0.6,951.0,14.0,72.13199999999999,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.483333333333333,16.2,120.0,0.13499999999999998
L60_mrs14_rpt6_ttl6,21,6.0,1.0,0.16666666666666635,,2.1,0.0,615.6,527.3,751.8,722.1,1586.0,4.0,False,7.172,0.6,951.0,14.0,77.62,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.45,17.2,126.0,0.1365079365079365
L60_mrs14_rpt6_ttl6,22,6.0,0.8,0.13333333333333322,,2.5,0.0,692.8,591.3,846.5,814.4,1586.0,4.0,False,7.172,0.6,951.0,14.0,70.50800000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.983333333333334,18.0,132.0,0.13636363636363635
L60_mrs14_rpt6_ttl6,23,6.0,0.8,0.13333333333333314,,2.5,0.0,673.4,571.8,844.1,819.4,1586.0,4.0,False,7.172,0.6,951.0,14.0,63.992000000000004,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.416666666666668,18.8,138.0,0.136231884057971
L60_mrs14_rpt6_ttl6,24,6.0,0.6,0.09999999999999962,,2.4,0.0,770.7,652.2,936.7,905.1,1586.0,4.0,False,7.172,0.6,951.0,14.0,69.644,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.416666666666668,19.4,144.0,0.1347222222222222
L60_mrs14_rpt6_ttl6,25,6.0,0.6,0.09999999999999971,,2.0,0.0,668.8,572.2,851.2,820.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,72.048,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.566666666666666,20.0,150.0,0.13333333333333333
L60_mrs14_rpt6_ttl6,26,6.0,0.9,0.14999999999999983,,2.4,0.0,685.4,597.2,850.7,823.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,69.13999999999999,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.600000000000001,20.9,156.0,0.13397435897435897
L60_mrs14_rpt6_ttl6,27,6.0,0.6,0.09999999999999983,,2.1,0.0,630.4,543.6,757.4,733.4,1586.0,4.0,False,7.172,0.6,951.0,14.0,68.684,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.333333333333334,21.5,162.0,0.13271604938271606
L60_mrs14_rpt6_ttl6,28,6.0,0.5,0.08333333333333301,,1.6,0.0,455.9,391.8,568.1,554.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,78.404,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.733333333333333,22.0,168.0,0.13095238095238096
L60_mrs14_rpt6_ttl6,29,6.0,0.8,0.13333333333333303,,1.9,0.0,603.8,496.6,756.1,735.8,1586.0,4.0,False,7.172,0.6,951.0,14.0,77.272,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.450000000000001,22.8,174.0,0.1310344827586207
L60_mrs14_rpt6_ttl6,30,6.0,0.4,0.06666666666666651,,1.3,0.0,515.7,420.7,660.9,640.0,1586.0,4.0,False,7.172,0.6,951.0,14.0,73.78,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.65,23.2,180.0,0.1288888888888889
L60_mrs14_rpt6_ttl6,31,6.0,0.8,0.13333333333333314,,1.7,0.0,521.9,430.7,662.3,642.8,1586.0,4.0,False,7.172,0.6,951.0,14.0,76.012,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.516666666666666,24.0,186.0,0.12903225806451615
L60_mrs14_rpt6_ttl6,32,6.0,0.6,0.09999999999999971,,1.9,0.0,573.2,463.9,752.7,732.7,1586.0,4.0,False,7.172,0.6,951.0,14.0,71.26,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.566666666666666,24.6,192.0,0.128125
L60_mrs14_rpt6_ttl6,33,6.0,0.2,0.0333333333333332,,1.7,0.0,565.8,454.9,750.9,719.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.94,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.8,24.8,198.0,0.12525252525252525
L60_mrs14_rpt6_ttl6,34,6.0,0.7,0.11666666666666643,,1.7,0.0,509.4,438.4,658.2,634.7,1586.0,4.0,False,7.172,0.6,951.0,14.0,78.11600000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,25.5,204.0,0.12499999999999997
L60_mrs14_rpt6_ttl6,35,6.0,0.7,0.11666666666666632,,2.0,0.0,695.8,604.3,849.2,818.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,72.36,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.483333333333333,26.2,210.0,0.12476190476190474
L60_mrs14_rpt6_ttl6,36,6.0,0.8,0.13333333333333322,,1.9,0.0,678.4,572.4,847.4,799.6,1586.0,4.0,False,7.172,0.6,951.0,14.0,72.936,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666666,27.0,216.0,0.12500000000000003
L60_mrs14_rpt6_ttl6,37,6.0,1.4,0.23333333333333303,,2.5,0.0,619.5,528.2,757.8,725.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,71.528,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.333333333333332,28.4,222.0,0.12792792792792793
L60_mrs14_rpt6_ttl6,38,6.0,0.9,0.14999999999999983,,2.8,0.0,539.1,457.5,662.6,642.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,65.52400000000002,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.599999999999998,29.3,228.0,0.12850877192982457
L60_mrs14_rpt6_ttl6,39,6.0,0.8,0.13333333333333314,,3.1,0.0,522.8,443.9,661.1,644.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,68.452,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.616666666666665,30.1,234.0,0.1286324786324786
L60_mrs14_rpt6_ttl6,40,6.0,1.2,0.19999999999999973,,3.6,0.0,590.6,489.6,754.8,736.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,64.932,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.216666666666665,31.3,240.0,0.13041666666666663
L60_mrs14_rpt6_ttl6,41,6.0,0.5,0.0833333333333331,,3.1,0.0,597.5,494.6,754.7,735.7,1586.0,4.0,False,7.172,0.6,951.0,14.0,62.32000000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.366666666666669,31.8,246.0,0.12926829268292683
L60_mrs14_rpt6_ttl6,42,6.0,0.5,0.0833333333333331,,2.5,0.0,531.6,446.2,661.2,646.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.724,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.583333333333334,32.3,252.0,0.12817460317460314
L60_mrs14_rpt6_ttl6,43,6.0,1.1,0.1833333333333332,,3.1,0.0,526.3,447.7,661.2,646.2,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.80799999999999,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.783333333333333,33.4,258.0,0.1294573643410853
L60_mrs14_rpt6_ttl6,44,6.0,0.9,0.14999999999999974,,2.6,0.0,620.1,532.1,755.6,734.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,68.944,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.75,34.3,264.0,0.12992424242424244
L60_mrs14_rpt6_ttl6,45,6.0,0.6,0.09999999999999991,,2.4,0.0,533.4,451.7,662.4,642.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,68.06,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.066666666666666,34.9,270.0,0.12925925925925924
L60_mrs14_rpt6_ttl6,46,6.0,0.9,0.14999999999999974,,2.5,0.0,532.7,451.1,662.7,645.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,70.11600000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.700000000000001,35.8,276.0,0.12971014492753624
L60_mrs14_rpt6_ttl6,47,6.0,1.2,0.1999999999999997,,2.6,0.0,538.5,454.9,663.5,649.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,66.256,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.45,37.0,282.0,0.13120567375886524
L60_mrs14_rpt6_ttl6,48,6.0,0.8,0.13333333333333303,,2.5,0.0,531.0,449.9,663.5,649.5,1586.0,4.0,False,7.172,0.6,951.0,14.0,67.02,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.466666666666667,37.8,288.0,0.13125
L60_mrs14_rpt6_ttl6,49,6.0,0.4,0.06666666666666651,,2.4,0.0,505.2,423.1,663.6,651.3,1586.0,4.0,False,7.172,0.6,951.0,14.0,65.34400000000001,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.483333333333333,38.2,294.0,0.12993197278911567
