simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L45_mrs10_rpt6_ttl6,1,6.0,2.1,0.3499999999999995,0.3499999999999995,2.1,0.0,552.9,362.8,708.9,651.5,1586.0,7.0,2.7,3.0840000000000005,0.45,713.0,10.0,42.24,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.8,2.1,6.0,0.35
L45_mrs10_rpt6_ttl6,2,6.0,0.9,0.14999999999999983,0.14999999999999983,2.4,0.0,563.1,373.6,708.0,660.8,1586.0,7.0,1.3,1.951,0.45,713.0,10.0,29.824,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.966666666666665,3.0,12.0,0.25
L45_mrs10_rpt6_ttl6,3,6.0,0.7,0.11666666666666643,0.11666666666666643,2.7,0.0,555.9,368.8,707.2,662.0,1586.0,7.0,1.4,1.6,0.45,713.0,10.0,25.192000000000004,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,9.35,3.7,18.0,0.20555555555555555
L45_mrs10_rpt6_ttl6,4,6.0,1.4,0.23333333333333295,0.23333333333333295,3.6,0.0,553.6,359.2,708.6,658.2,1586.0,7.0,0.5,1.895,0.45,713.0,10.0,23.907999999999998,0.0,16.0,4.5,6.0,6.0,0.0,123.0,9.9,9.033333333333333,5.1,24.0,0.21250000000000005
L45_mrs10_rpt6_ttl6,5,6.0,0.6,0.09999999999999991,0.09999999999999991,3.6,0.0,558.2,368.0,709.7,660.8,1586.0,7.0,0.6,1.4320000000000002,0.45,713.0,10.0,21.688000000000002,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,9.25,5.7,30.0,0.19
L45_mrs10_rpt6_ttl6,6,6.0,1.2,0.19999999999999962,0.19999999999999962,2.9,0.0,524.7,352.3,700.0,654.5,1586.0,7.0,1.9,2.4730000000000003,0.45,713.0,10.0,31.0,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.733333333333333,6.9,36.0,0.19166666666666668
L45_mrs10_rpt6_ttl6,7,6.0,0.9,0.14999999999999972,0.14999999999999972,3.1,0.0,479.7,317.0,636.6,599.7,1586.0,7.0,1.5,2.046,0.45,713.0,10.0,26.576,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,9.166666666666668,7.8,42.0,0.18571428571428572
L45_mrs10_rpt6_ttl6,8,6.0,1.7,0.28333333333333305,0.28333333333333305,3.5,0.0,545.9,352.4,707.4,668.1,1586.0,7.0,1.3,2.093,0.45,713.0,10.0,28.196000000000005,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.833333333333332,9.5,48.0,0.19791666666666669
L45_mrs10_rpt6_ttl6,9,6.0,0.9,0.14999999999999972,0.14999999999999972,3.3,0.0,539.3,334.9,706.9,665.2,1586.0,7.0,0.7,1.6480000000000004,0.45,713.0,10.0,22.743999999999996,0.0,16.0,4.5,6.0,6.0,0.0,123.0,9.9,8.9,10.4,54.0,0.1925925925925926
L45_mrs10_rpt6_ttl6,10,6.0,1.3,0.21666666666666634,0.21666666666666634,3.2,0.0,550.0,345.8,707.2,670.9,1586.0,7.0,1.3,1.545,0.45,713.0,10.0,25.119999999999997,0.0,16.0,4.5,6.0,6.0,0.0,123.0,9.9,8.8,11.7,60.0,0.195
L45_mrs10_rpt6_ttl6,11,6.0,1.6,0.26666666666666644,0.26666666666666644,3.5,0.0,540.0,337.7,705.7,660.9,1586.0,7.0,1.2,1.518,0.45,713.0,10.0,25.631999999999998,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.883333333333333,13.3,66.0,0.2015151515151515
L45_mrs10_rpt6_ttl6,12,6.0,0.9,0.14999999999999952,0.14999999999999952,3.1,0.0,545.2,346.6,706.9,667.9,1586.0,7.0,0.9,1.506,0.45,713.0,10.0,23.083999999999996,0.0,16.0,4.5,6.0,6.0,0.0,123.0,9.9,8.9,14.2,72.0,0.1972222222222222
L45_mrs10_rpt6_ttl6,13,6.0,1.0,0.16666666666666632,0.16666666666666632,3.4,0.0,536.9,351.8,704.8,672.5,1586.0,7.0,1.1,1.6030000000000002,0.45,713.0,10.0,23.416000000000004,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.95,15.2,78.0,0.19487179487179487
L45_mrs10_rpt6_ttl6,14,6.0,1.4,0.23333333333333311,0.23333333333333311,3.5,0.0,531.8,358.6,707.5,674.3,1586.0,7.0,1.4,1.6329999999999998,0.45,713.0,10.0,21.336000000000002,0.0,16.0,4.5,6.0,6.0,0.0,123.0,10.0,8.983333333333333,16.6,84.0,0.1976190476190476
