,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
200,L60_mrs14_rpt4_ttl4,1,4.0,4.0,1.0,0.9999999999999993,4.0,0.0,764.8,666.2,947.5,930.2,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,95.96000000000001,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.525,4.0,4.0,1.0
201,L60_mrs14_rpt4_ttl4,2,4.0,4.0,1.0,0.9999999999999993,6.4,0.0,752.6,651.8,948.1,931.5,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,52.12800000000001,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.4,8.0,8.0,1.0
202,L60_mrs14_rpt4_ttl4,3,4.0,4.0,1.0,0.9999999999999993,7.5,0.0,751.4,644.9,948.5,931.8,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,46.43599999999999,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.775,12.0,12.0,1.0
203,L60_mrs14_rpt4_ttl4,4,4.0,4.0,1.0,0.9999999999999993,8.1,0.0,755.5,650.3,949.0,933.3,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,42.480000000000004,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.725,16.0,16.0,1.0
204,L60_mrs14_rpt4_ttl4,5,4.0,4.0,1.0,0.9999999999999993,7.7,0.0,766.0,655.3,948.9,933.3,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,44.976,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.2,20.0,20.0,1.0
205,L60_mrs14_rpt4_ttl4,6,4.0,4.0,1.0,0.9999999999999993,7.4,0.0,771.9,669.0,948.9,933.8,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,47.944,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.875,24.0,24.0,1.0
206,L60_mrs14_rpt4_ttl4,7,4.0,4.0,1.0,0.9999999999999993,8.2,0.0,768.1,670.8,948.0,933.9,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,43.763999999999996,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.025,28.0,28.0,1.0
207,L60_mrs14_rpt4_ttl4,8,4.0,4.0,1.0,0.9999999999999993,7.5,0.0,754.3,656.0,948.4,933.9,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,43.196,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.525,32.0,32.0,1.0
208,L60_mrs14_rpt4_ttl4,9,4.0,4.0,1.0,0.9999999999999993,7.6,0.0,752.8,653.1,948.2,933.6,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,51.508,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.95,36.0,36.0,1.0
209,L60_mrs14_rpt4_ttl4,10,4.0,4.0,1.0,0.9999999999999993,7.6,0.0,757.0,658.3,948.2,934.2,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,45.467999999999996,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.875,40.0,40.0,1.0
210,L60_mrs14_rpt4_ttl4,11,4.0,4.0,1.0,0.9999999999999993,7.2,0.0,748.8,644.3,948.6,933.9,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,44.376,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.525,44.0,44.0,1.0
211,L60_mrs14_rpt4_ttl4,12,4.0,4.0,1.0,0.9999999999999993,8.0,0.0,749.7,640.3,948.8,934.5,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,43.104,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.725,48.0,48.0,1.0
212,L60_mrs14_rpt4_ttl4,13,4.0,4.0,1.0,0.9999999999999993,8.2,0.0,740.6,635.0,948.6,934.7,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,45.6,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.675,52.0,52.0,1.0
213,L60_mrs14_rpt4_ttl4,14,4.0,4.0,1.0,0.9999999999999993,8.0,0.0,742.3,638.4,948.2,935.5,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,42.616,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.525,56.0,56.0,1.0
214,L60_mrs14_rpt4_ttl4,15,4.0,4.0,1.0,0.9999999999999993,7.3,0.0,754.9,654.7,948.6,933.9,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,44.584,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.675,60.0,60.0,1.0
215,L60_mrs14_rpt4_ttl4,16,4.0,4.0,1.0,0.9999999999999993,7.5,0.0,751.2,652.1,948.7,934.2,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,46.088,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.5,64.0,64.0,1.0
216,L60_mrs14_rpt4_ttl4,17,4.0,4.0,1.0,0.9999999999999993,8.5,0.0,749.0,649.4,948.8,934.2,1586.0,4.0,False,13.838999999999999,0.6,951.0,14.0,40.879999999999995,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.575,68.0,68.0,1.0
