acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,cp_objective,diameter,h_count,ha_objective,hp_objective,hp_runtime,hp_type,latency_factor,max_length,network,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size
4,0.04,0.04,0,276,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.4,ilp,0.1,475,26_usa,0.0,16,100,100,0.49504950495049505,123,4,4
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.41000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.20491803278688503,123,5,5
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.30000000000000004,ilp,0.1,475,26_usa,0.01,16,100,100,0.08326394671107401,123,6,6
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.47000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.034542314335060005,123,7,7
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.36,ilp,0.1,475,26_usa,0.01,16,100,100,0.014889815366289002,123,8,8
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.35000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.006741270055278001,123,9,9
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.41000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.003235198964736,123,10,10
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.46,ilp,0.1,475,26_usa,0.01,16,100,100,0.0016611847569680002,123,11,11
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.43,ilp,0.1,475,26_usa,0.01,16,100,100,0.0009226113591910001,123,12,12
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.41000000000000003,ilp,0.1,475,26_usa,0.02,16,100,100,0.000560622964237,123,13,13
16,0.372093023255813,0.372093023255813,0,201,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.33,ilp,0.1,475,26_usa,0.0,16,43,43,1.0,123,2,2
19,0.213483146067415,0.213483146067415,0,232,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.34,ilp,0.1,475,26_usa,0.0,16,89,89,1.0,123,3,3
5,0.05,0.05,0,247,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.37,ilp,0.1,475,26_usa,0.0,16,100,100,0.49504950495049505,123,4,4
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.37,ilp,0.1,475,26_usa,0.01,16,100,100,0.20491803278688503,123,5,5
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.37,ilp,0.1,475,26_usa,0.01,16,100,100,0.08326394671107401,123,6,6
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.36,ilp,0.1,475,26_usa,0.01,16,100,100,0.034542314335060005,123,7,7
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.31,ilp,0.1,475,26_usa,0.01,16,100,100,0.014889815366289002,123,8,8
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.36,ilp,0.1,475,26_usa,0.01,16,100,100,0.006741270055278001,123,9,9
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.44,ilp,0.1,475,26_usa,0.01,16,100,100,0.003235198964736,123,10,10
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.36,ilp,0.1,475,26_usa,0.01,16,100,100,0.0016611847569680002,123,11,11
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.41000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.0009226113591910001,123,12,12
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.42,ilp,0.1,475,26_usa,0.01,16,100,100,0.000560622964237,123,13,13
13,0.30232558139534804,0.30232558139534804,0,187,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.32,ilp,0.1,475,26_usa,0.0,16,43,43,1.0,123,2,2
24,0.26966292134831404,0.26966292134831404,0,227,0,424,0,random,4759,26,avg cp length,acceptance ratio,0.33,ilp,0.1,475,26_usa,0.0,16,89,89,1.0,123,3,3
2,0.02,0.02,0,276,0,417,0,random,4759,26,avg cp length,acceptance ratio,0.33,ilp,0.1,475,26_usa,0.0,16,100,100,0.49504950495049505,123,4,4
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.29,ilp,0.1,475,26_usa,0.01,16,100,100,0.20491803278688503,123,5,5
0,0.0,-0.0,0,-1,-1,-1,-1,random,4759,26,avg cp length,acceptance ratio,0.35000000000000003,ilp,0.1,475,26_usa,0.01,16,100,100,0.08326394671107401,123,6,6
