acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,cp_objective,diameter,h_count,ha_objective,hp_objective,hp_runtime,hp_type,latency_factor,max_length,network,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.65,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.65,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.65,heuristics,0.1,475,26_usa,0.01,16,100,0,0.000560622964237,123,0,13
22,0.511627906976744,,0,168,0,424,0,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
19,0.213483146067415,,0,228,0,424,0,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.0,16,89,0,1.0,123,0,3
6,0.06,,0,258,0,424,0,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.0,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.0,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.5700000000000001,heuristics,0.1,475,26_usa,0.01,16,100,0,0.000560622964237,123,0,13
18,0.41860465116279005,,0,168,0,404,0,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
18,0.202247191011235,,0,222,0,424,0,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.0,16,89,0,1.0,123,0,3
5,0.05,,0,264,0,424,0,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.67,heuristics,0.1,475,26_usa,0.02,16,100,0,0.000560622964237,123,0,13
20,0.46511627906976705,,0,179,0,417,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
19,0.213483146067415,,0,222,0,424,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,89,0,1.0,123,0,3
4,0.04,,0,276,0,424,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.02,16,100,0,0.000560622964237,123,0,13
16,0.372093023255813,,0,175,0,424,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
19,0.213483146067415,,0,235,0,424,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.0,16,89,0,1.0,123,0,3
5,0.05,,0,247,0,424,0,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.81,heuristics,0.1,475,26_usa,0.02,16,100,0,0.000560622964237,123,0,13
13,0.30232558139534804,,0,179,0,424,0,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
24,0.26966292134831404,,0,225,0,424,0,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.0,16,89,0,1.0,123,0,3
2,0.02,,0,276,0,417,0,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.0,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.01,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.72,heuristics,0.1,475,26_usa,0.02,16,100,0,0.000560622964237,123,0,13
12,0.27906976744186,,0,178,0,424,0,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.0,16,43,0,1.0,123,0,2
28,0.31460674157303303,,0,233,0,424,0,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.0,16,89,0,1.0,123,0,3
2,0.02,,0,264,0,424,0,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.0,16,100,0,0.49504950495049505,123,0,4
1,0.01,,0,292,0,424,0,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.01,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,26,avg cp length,hypervisor count,0.74,heuristics,0.1,475,26_usa,0.02,16,100,0,0.000560622964237,123,0,13
30,0.6976744186046511,,0,512,146,910,808,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
38,0.42696629213483106,,0,510,100,914,808,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
13,0.13,,0,577,127,948,808,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
5,0.05,,0,551,127,948,682,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
1,0.01,,0,585,101,860,608,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.02,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.03,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.11,heuristics,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
32,0.744186046511627,,0,531,189,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
37,0.41573033707865104,,0,522,114,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
19,0.19,,0,559,123,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
5,0.05,,0,519,103,948,695,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
1,0.01,,0,660,101,910,609,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
38,0.883720930232558,,0,545,136,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
39,0.43820224719101103,,0,545,136,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
19,0.19,,0,550,99,915,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.49504950495049505,123,0,4
6,0.06,,0,503,113,948,808,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
1,0.01,,0,514,113,948,682,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,20,avg cp length,hypervisor count,1.0,heuristics,0.2,951,26_usa,0.04,16,100,0,0.000560622964237,123,0,13
31,0.720930232558139,,0,558,130,910,758,random,4759,20,avg cp length,hypervisor count,1.01,heuristics,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
41,0.46067415730337,,0,513,86,910,758,random,4759,20,avg cp length,hypervisor count,1.01,heuristics,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
14,0.14,,0,563,63,910,758,random,4759,20,avg cp length,hypervisor count,1.01,heuristics,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
3,0.03,,0,546,65,898,608,random,4759,20,avg cp length,hypervisor count,1.01,heuristics,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
