acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,cp_objective,diameter,h_count,ha_objective,hp_objective,hp_runtime,hp_type,latency_factor,max_length,network,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size
38,0.42696629213483106,,0,540,137,910,803,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
16,0.16,,0,565,132,910,803,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
4,0.04,,0,577,144,897,803,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.02,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.33,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
35,0.813953488372093,,0,505,191,910,803,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
38,0.42696629213483106,,0,498,112,910,803,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
16,0.16,,0,576,105,910,803,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
2,0.02,,0,602,60,910,609,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.01,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.03,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.03,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.03,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.05,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.04,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.26,ilp,0.2,951,26_usa,0.04,16,100,0,0.000560622964237,123,0,13
37,0.8604651162790691,,0,543,172,910,803,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
39,0.43820224719101103,,0,547,122,910,803,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
12,0.12,,0,557,51,898,695,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
1,0.01,,0,635,88,834,529,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.02,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.03,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.03,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.32,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
38,0.883720930232558,,0,563,185,948,803,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
35,0.39325842696629204,,0,574,181,910,803,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
10,0.1,,0,574,135,910,803,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
2,0.02,,0,584,60,896,609,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.02,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.28,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
31,0.720930232558139,,0,565,164,897,803,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
30,0.337078651685393,,0,525,142,910,803,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
13,0.13,,0,538,99,910,803,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
1,0.01,,0,558,0,896,0,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.02,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.23,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
36,0.8372093023255811,,0,499,132,910,803,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
34,0.382022471910112,,0,531,139,910,803,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
9,0.09,,0,565,129,910,803,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
1,0.01,,0,558,0,896,0,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.02,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.25,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
35,0.813953488372093,,0,497,167,910,803,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.0,16,43,0,1.0,123,0,2
35,0.39325842696629204,,0,547,146,910,803,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.01,16,89,0,1.0,123,0,3
15,0.15,,0,575,106,910,803,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.01,16,100,0,0.49504950495049505,123,0,4
1,0.01,,0,562,73,897,367,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.01,16,100,0,0.20491803278688503,123,0,5
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.01,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.02,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.02,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.02,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.02,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.02,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.03,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,19,avg cp length,hypervisor count,0.27,ilp,0.2,951,26_usa,0.03,16,100,0,0.000560622964237,123,0,13
28,0.651162790697674,,0,890,494,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
37,0.41573033707865104,,0,926,495,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.02,16,89,0,1.0,123,0,3
21,0.21,,0,1019,629,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
5,0.05,,0,936,700,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
4,0.04,,0,1022,769,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
2,0.02,,0,1067,669,1408,1376,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.08,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.4,ilp,0.3,1427,26_usa,0.11,16,100,0,0.000560622964237,123,0,13
28,0.651162790697674,,0,1121,727,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
31,0.34831460674157305,,0,930,555,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.03,16,89,0,1.0,123,0,3
21,0.21,,0,966,656,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
10,0.1,,0,1006,586,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.05,16,100,0,0.20491803278688503,123,0,5
3,0.03,,0,951,707,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
1,0.01,,0,1015,812,1408,1376,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
1,0.01,,0,1027,750,1405,1319,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.09,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.11,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.42,ilp,0.3,1427,26_usa,0.11,16,100,0,0.000560622964237,123,0,13
26,0.6046511627906971,,0,961,589,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
34,0.382022471910112,,0,1008,618,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.02,16,89,0,1.0,123,0,3
24,0.24,,0,929,504,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
5,0.05,,0,974,756,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
4,0.04,,0,930,668,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.09,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.09,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.09,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.1,16,100,0,0.000560622964237,123,0,13
29,0.6744186046511621,,0,1005,608,1408,1376,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
34,0.382022471910112,,0,893,496,1408,1376,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.02,16,89,0,1.0,123,0,3
15,0.15,,0,932,556,1408,1376,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.03,16,100,0,0.49504950495049505,123,0,4
6,0.06,,0,964,586,1408,1376,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
4,0.04,,0,1035,722,1408,1376,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.09,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.09,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.39,ilp,0.3,1427,26_usa,0.11,16,100,0,0.000560622964237,123,0,13
33,0.7674418604651161,,0,899,467,1405,1371,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
36,0.404494382022471,,0,898,516,1408,1376,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.03,16,89,0,1.0,123,0,3
20,0.2,,0,949,594,1408,1376,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
12,0.12,,0,1019,727,1408,1376,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
10,0.1,,0,991,707,1408,1376,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
1,0.01,,0,1011,640,1406,1286,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.09,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.41000000000000003,ilp,0.3,1427,26_usa,0.11,16,100,0,0.000560622964237,123,0,13
31,0.720930232558139,,0,1008,494,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
34,0.382022471910112,,0,988,540,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.02,16,89,0,1.0,123,0,3
20,0.2,,0,931,645,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
15,0.15,,0,1000,664,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
4,0.04,,0,1092,708,1408,1376,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.09,16,100,0,0.003235198964736,123,0,10
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.09,16,100,0,0.0016611847569680002,123,0,11
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.1,16,100,0,0.0009226113591910001,123,0,12
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.36,ilp,0.3,1427,26_usa,0.11,16,100,0,0.000560622964237,123,0,13
29,0.6744186046511621,,0,1013,599,1408,1376,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.01,16,43,0,1.0,123,0,2
30,0.337078651685393,,0,960,521,1408,1376,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.02,16,89,0,1.0,123,0,3
16,0.16,,0,990,637,1408,1376,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.04,16,100,0,0.49504950495049505,123,0,4
6,0.06,,0,1007,550,1408,1376,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.04,16,100,0,0.20491803278688503,123,0,5
2,0.02,,0,980,725,1406,1319,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.05,16,100,0,0.08326394671107401,123,0,6
2,0.02,,0,1107,594,1406,1286,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.06,16,100,0,0.034542314335060005,123,0,7
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.07,16,100,0,0.014889815366289002,123,0,8
0,0.0,,0,-1,-1,-1,-1,random,4759,11,avg cp length,hypervisor count,0.38,ilp,0.3,1427,26_usa,0.08,16,100,0,0.006741270055278001,123,0,9
