simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L45_mrs19_rpt6_ttl6,1,6.0,1.8,0.29999999999999966,0.29999999999999954,1.8,0.0,1339.5,1057.5,1629.2,1592.5,4036.0,6.0,4.8,37.226,0.45,1816.0,19.0,142.40540540540542,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.25,1.8,6.0,0.29999999999999993
L45_mrs19_rpt6_ttl6,2,6.0,0.9,0.14999999999999974,0.14999999999999974,2.1,0.0,1468.9,1159.9,1811.4,1769.3,4036.0,6.0,2.4,27.602999999999998,0.45,1816.0,19.0,101.72162162162162,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.65,2.7,12.0,0.22499999999999995
L45_mrs19_rpt6_ttl6,3,6.0,1.3,0.21666666666666634,0.21666666666666634,3.0,0.0,1451.1,1126.5,1814.6,1775.0,4036.0,6.0,1.8,17.455,0.45,1816.0,19.0,87.03513513513515,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,16.016666666666666,4.0,18.0,0.22222222222222224
L45_mrs19_rpt6_ttl6,4,6.0,0.8,0.13333333333333303,0.13333328731291563,3.1,0.0,1447.0,1109.7,1814.5,1770.6,4036.0,6.0,1.0,13.348999999999998,0.45,1816.0,19.0,66.74054054054054,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.616666666666669,4.8,24.0,0.2
L45_mrs19_rpt6_ttl6,5,6.0,0.7,0.11666666666666652,0.11666666666666652,3.1,0.0,1447.1,1093.1,1814.6,1779.8,4036.0,6.0,0.8,10.512000000000002,0.45,1816.0,19.0,71.54324324324324,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.9,15.983333333333334,5.5,30.0,0.18333333333333332
L45_mrs19_rpt6_ttl6,6,6.0,1.0,0.16666666666666644,0.16666666666666644,2.1,0.0,1321.0,1026.9,1629.3,1605.5,4036.0,6.0,1.7,15.451999999999998,0.45,1816.0,19.0,101.3891891891892,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.316666666666666,6.5,36.0,0.18055555555555552
L45_mrs19_rpt6_ttl6,7,6.0,0.8,0.13333333333333303,0.13333333333333303,2.2,0.0,1333.2,1051.7,1629.0,1605.5,4036.0,6.0,2.0,19.089999999999996,0.45,1816.0,19.0,97.34324324324322,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.733333333333334,7.3,42.0,0.1738095238095238
L45_mrs19_rpt6_ttl6,8,6.0,0.9,0.14999999999999963,0.15000002368421023,2.3,0.0,1498.1,1222.8,1812.3,1770.2,4036.0,6.0,1.8,24.719,0.45,1816.0,19.0,95.59189189189189,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.500000000000004,8.2,48.0,0.17083333333333334
L45_mrs19_rpt6_ttl6,9,6.0,0.9,0.14999999999999952,0.14999999999999952,2.4,0.0,1508.6,1230.0,1813.2,1783.2,4036.0,6.0,1.4,17.98,0.45,1816.0,19.0,87.76756756756757,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.8,15.7,9.1,54.0,0.1685185185185185
L45_mrs19_rpt6_ttl6,10,6.0,1.2,0.19999999999999962,0.19999999999999962,2.6,0.0,1528.3,1256.6,1813.5,1783.0,4036.0,6.0,1.2,25.951999999999998,0.45,1816.0,19.0,94.33243243243243,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.35,10.3,60.0,0.17166666666666666
L45_mrs19_rpt6_ttl6,11,6.0,0.8,0.13333333333333303,0.13333333333333314,2.3,0.0,1538.9,1264.2,1812.4,1776.2,4036.0,6.0,2.4,24.900000000000002,0.45,1816.0,19.0,88.43243243243244,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.4,15.366666666666669,11.1,66.0,0.16818181818181818
L45_mrs19_rpt6_ttl6,12,6.0,1.3,0.21666666666666634,0.21666666666666634,3.0,0.0,1480.8,1198.3,1812.9,1787.8,4036.0,6.0,1.9,20.659000000000002,0.45,1816.0,19.0,87.47027027027026,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.3,12.4,72.0,0.17222222222222222
L45_mrs19_rpt6_ttl6,13,6.0,0.6,0.09999999999999971,0.09999999999999971,2.5,0.0,1303.6,1056.2,1632.4,1605.9,4036.0,6.0,1.8,15.578999999999999,0.45,1816.0,19.0,77.79459459459459,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.5,13.0,78.0,0.16666666666666669
L45_mrs19_rpt6_ttl6,14,6.0,0.4,0.0666666666666664,0.0666666666666664,2.1,0.0,1421.9,1116.7,1813.8,1769.2,4036.0,6.0,1.9,18.329,0.45,1816.0,19.0,86.93243243243242,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.583333333333334,13.4,84.0,0.15952380952380957
L45_mrs19_rpt6_ttl6,15,6.0,1.2,0.19999999999999965,0.19999999999999965,2.6,0.0,1285.3,1010.9,1632.6,1594.2,4036.0,6.0,1.5,16.201,0.45,1816.0,19.0,96.4972972972973,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.416666666666666,14.6,90.0,0.1622222222222222
L45_mrs19_rpt6_ttl6,16,6.0,0.7,0.11666666666666632,0.11666666666666632,2.8,0.0,1455.9,1149.1,1813.6,1777.3,4036.0,6.0,0.9,19.122,0.45,1816.0,19.0,82.03243243243244,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.216666666666665,15.3,96.0,0.15937500000000002
L45_mrs19_rpt6_ttl6,17,6.0,0.9,0.14999999999999983,0.14999999999999983,2.7,0.0,1489.3,1203.0,1814.3,1779.9,4036.0,6.0,0.9,14.077000000000002,0.45,1816.0,19.0,83.0864864864865,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.883333333333335,16.2,102.0,0.15882352941176472
L45_mrs19_rpt6_ttl6,18,6.0,0.7,0.11666666666666632,0.11666666666666632,2.8,0.0,1497.5,1207.3,1814.3,1779.9,4036.0,6.0,1.0,17.619999999999997,0.45,1816.0,19.0,73.72432432432433,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.26666666666667,16.9,108.0,0.1564814814814815
L45_mrs19_rpt6_ttl6,19,6.0,1.1,0.18333333333333304,0.18333333281362144,2.7,0.0,1512.5,1221.2,1814.6,1782.9,4036.0,6.0,1.4,19.846000000000004,0.45,1816.0,19.0,91.53783783783786,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.633333333333335,18.0,114.0,0.15789473684210525
L45_mrs19_rpt6_ttl6,20,6.0,1.0,0.16666666666666644,0.16666666666666644,2.3,0.0,1518.0,1221.8,1814.2,1778.2,4036.0,6.0,2.1,28.543999999999993,0.45,1816.0,19.0,94.13243243243244,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.466666666666669,19.0,120.0,0.15833333333333335
L45_mrs19_rpt6_ttl6,21,6.0,1.0,0.1666666666666664,0.1666666666666664,2.9,0.0,1516.8,1217.7,1812.5,1781.6,4036.0,6.0,0.8,14.489999999999998,0.45,1816.0,19.0,79.7891891891892,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.533333333333335,20.0,126.0,0.15873015873015872
L45_mrs19_rpt6_ttl6,22,6.0,0.7,0.11666666666666643,0.11666666666666632,2.9,0.0,1508.7,1215.8,1814.1,1780.5,4036.0,6.0,1.6,17.410999999999998,0.45,1816.0,19.0,79.05675675675676,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.8,16.016666666666666,20.7,132.0,0.15681818181818183
L45_mrs19_rpt6_ttl6,23,6.0,0.7,0.11666666666666632,0.11666666666666632,2.6,0.0,1509.9,1206.0,1814.2,1775.7,4036.0,6.0,1.9,26.168,0.45,1816.0,19.0,89.7864864864865,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.316666666666666,21.4,138.0,0.15507246376811595
L45_mrs19_rpt6_ttl6,24,6.0,1.3,0.21666666666666642,0.21666666666666642,2.8,0.0,1486.9,1189.1,1813.8,1792.6,4036.0,6.0,1.8,21.437000000000005,0.45,1816.0,19.0,91.4918918918919,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.583333333333332,22.7,144.0,0.1576388888888889
L45_mrs19_rpt6_ttl6,25,6.0,0.9,0.14999999999999983,0.14999999999999983,2.7,0.0,1486.3,1174.7,1813.4,1786.5,4036.0,6.0,1.6,25.012000000000004,0.45,1816.0,19.0,88.54594594594596,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.499999999999996,23.6,150.0,0.15733333333333335
