simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L50_mrs19_rpt6_ttl6,1,6.0,3.8,0.6333333333333331,0.633333333333333,3.8,0.0,1709.9,1457.0,2015.2,1996.7,4036.0,5.0,2.5,160.511,0.5,2018.0,19.0,201.0540540540541,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.25,3.8,6.0,0.6333333333333334
L50_mrs19_rpt6_ttl6,2,6.0,2.1,0.34999999999999976,0.34999999999999976,5.3,0.0,1706.5,1451.5,2016.1,1998.0,4036.0,5.0,1.1,34.94500000000001,0.5,2018.0,19.0,95.18108108108109,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.65,5.9,12.0,0.4916666666666666
L50_mrs19_rpt6_ttl6,3,6.0,2.2,0.36666666666666636,0.36666666666666636,6.6,0.0,1705.1,1452.7,2016.4,1997.7,4036.0,5.0,1.1,20.650000000000002,0.5,2018.0,19.0,83.3081081081081,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,16.016666666666666,8.1,18.0,0.45
L50_mrs19_rpt6_ttl6,4,6.0,1.8,0.2999999999999997,0.2999999999999998,7.0,0.0,1715.2,1462.1,2016.3,2000.3,4036.0,5.0,1.2,19.917,0.5,2018.0,19.0,80.2054054054054,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.616666666666669,9.9,24.0,0.4125
L50_mrs19_rpt6_ttl6,5,6.0,2.5,0.41666666666666635,0.41666666666666635,7.1,0.0,1701.4,1445.7,2015.6,2002.7,4036.0,5.0,0.7,23.866000000000007,0.5,2018.0,19.0,80.27837837837839,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.9,15.983333333333334,12.4,30.0,0.4133333333333334
L50_mrs19_rpt6_ttl6,6,6.0,3.1,0.5166666666666664,0.5166666666666664,7.2,0.0,1696.0,1441.9,2016.5,2009.2,4036.0,5.0,1.1,42.81,0.5,2018.0,19.0,97.42972972972973,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.316666666666666,15.5,36.0,0.4305555555555555
L50_mrs19_rpt6_ttl6,7,6.0,2.3,0.3833333333333332,0.3833333333333332,7.7,0.0,1691.3,1430.1,2016.3,2011.2,4036.0,5.0,0.7,14.489000000000004,0.5,2018.0,19.0,75.63783783783785,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.733333333333334,17.8,42.0,0.42380952380952375
L50_mrs19_rpt6_ttl6,8,6.0,3.1,0.5166666666666664,0.5166666666666664,8.1,0.0,1696.2,1437.4,2016.2,2011.2,4036.0,5.0,0.8,15.800999999999998,0.5,2018.0,19.0,74.53243243243243,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.500000000000004,20.9,48.0,0.4354166666666666
L50_mrs19_rpt6_ttl6,9,6.0,2.2,0.36666666666666636,0.36666666666666636,8.3,0.0,1695.0,1441.1,2016.4,2011.4,4036.0,5.0,0.9,17.098,0.5,2018.0,19.0,68.25405405405405,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.8,15.7,23.1,54.0,0.42777777777777776
L50_mrs19_rpt6_ttl6,10,6.0,2.7,0.44999999999999973,0.4499999999999996,7.8,0.0,1693.2,1437.3,2016.1,2009.7,4036.0,5.0,1.2,14.892000000000001,0.5,2018.0,19.0,78.21891891891892,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.35,25.8,60.0,0.43
L50_mrs19_rpt6_ttl6,11,6.0,2.2,0.36666666666666636,0.36666666666666636,7.3,0.0,1696.1,1453.7,2016.3,2009.3,4036.0,5.0,1.4,14.657999999999998,0.5,2018.0,19.0,82.92702702702701,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.4,15.366666666666669,28.0,66.0,0.4242424242424243
L50_mrs19_rpt6_ttl6,12,6.0,3.3,0.5499999999999997,0.5499999999999997,8.1,0.0,1688.6,1444.1,2016.3,2008.9,4036.0,5.0,1.6,34.506,0.5,2018.0,19.0,92.65945945945946,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.3,31.3,72.0,0.4347222222222221
L50_mrs19_rpt6_ttl6,13,6.0,2.2,0.3666666666666664,0.3666666666666664,7.5,0.0,1678.3,1423.4,2016.3,2002.3,4036.0,5.0,0.9,15.295999999999998,0.5,2018.0,19.0,76.6,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.5,33.5,78.0,0.42948717948717946
L50_mrs19_rpt6_ttl6,14,6.0,2.4,0.39999999999999974,0.39999999999999963,7.6,0.0,1674.3,1418.5,2016.4,2007.8,4036.0,5.0,1.3,22.331000000000003,0.5,2018.0,19.0,80.61081081081082,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.583333333333334,35.9,84.0,0.42738095238095236
L50_mrs19_rpt6_ttl6,15,6.0,2.7,0.44999999999999973,0.44999999999999973,8.0,0.0,1691.2,1434.1,2016.2,2007.9,4036.0,5.0,1.1,33.397000000000006,0.5,2018.0,19.0,85.42702702702702,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.416666666666666,38.6,90.0,0.4288888888888889
L50_mrs19_rpt6_ttl6,16,6.0,2.7,0.44999999999999973,0.44999999999999973,8.6,0.0,1682.2,1419.0,2016.1,2012.3,4036.0,5.0,1.1,17.502000000000002,0.5,2018.0,19.0,79.51081081081081,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.216666666666665,41.3,96.0,0.4302083333333334
L50_mrs19_rpt6_ttl6,17,6.0,3.3,0.5499999999999998,0.5499999999999998,9.2,0.0,1693.2,1439.3,2016.1,2012.4,4036.0,5.0,1.0,18.697,0.5,2018.0,19.0,81.47837837837838,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.883333333333335,44.6,102.0,0.43725490196078426
L50_mrs19_rpt6_ttl6,18,6.0,2.8,0.46666666666666645,0.4166666666666664,9.9,0.0,1686.4,1424.8,2016.1,2013.4,4036.0,5.0,0.9,15.440000000000001,0.5,2018.0,19.0,77.2,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.4,15.26666666666667,47.4,108.0,0.43888888888888894
L50_mrs19_rpt6_ttl6,19,6.0,2.9,0.4833333333333331,0.4833333333333331,9.4,0.0,1696.8,1446.1,2016.0,2012.6,4036.0,5.0,1.0,13.38,0.5,2018.0,19.0,77.82702702702701,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.633333333333335,50.3,114.0,0.4412280701754385
L50_mrs19_rpt6_ttl6,20,6.0,2.7,0.4499999999999996,0.4499999999999996,8.3,0.0,1691.1,1440.6,2016.0,2012.6,4036.0,5.0,0.8,14.158000000000001,0.5,2018.0,19.0,81.7891891891892,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.466666666666669,53.0,120.0,0.4416666666666667
L50_mrs19_rpt6_ttl6,21,6.0,3.0,0.4999999999999997,0.4999999663029522,8.2,0.0,1700.7,1440.2,2016.0,2012.6,4036.0,5.0,1.5,12.636,0.5,2018.0,19.0,87.33243243243243,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.533333333333335,56.0,126.0,0.4444444444444445
L50_mrs19_rpt6_ttl6,22,6.0,2.5,0.4166666666666664,0.4166666666666664,8.9,0.0,1693.4,1439.2,2016.0,2012.6,4036.0,5.0,0.9,12.854000000000003,0.5,2018.0,19.0,79.78918918918917,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.8,16.016666666666666,58.5,132.0,0.4431818181818182
L50_mrs19_rpt6_ttl6,23,6.0,2.4,0.39999999999999974,0.39999999999999974,7.8,0.0,1688.4,1433.7,2016.0,2011.5,4036.0,5.0,1.0,28.440999999999995,0.5,2018.0,19.0,81.58108108108108,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.316666666666666,60.9,138.0,0.4413043478260869
L50_mrs19_rpt6_ttl6,24,6.0,3.1,0.5166666666666664,0.5166666666666664,7.8,0.0,1685.7,1432.9,2016.0,2011.6,4036.0,5.0,1.5,32.67400000000001,0.5,2018.0,19.0,87.95405405405404,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.583333333333332,64.0,144.0,0.4444444444444445
L50_mrs19_rpt6_ttl6,25,6.0,3.2,0.533333333333333,0.533333333333333,8.5,0.0,1689.4,1440.0,2016.1,2010.8,4036.0,5.0,0.5,18.948,0.5,2018.0,19.0,86.77297297297298,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.6,15.499999999999996,67.2,150.0,0.44800000000000006
L50_mrs19_rpt6_ttl6,26,6.0,3.6,0.5999999999999998,0.5999999999999996,9.4,0.0,1698.7,1436.5,2016.1,2010.4,4036.0,5.0,1.1,27.504,0.5,2018.0,19.0,82.15405405405406,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.349999999999998,70.8,156.0,0.45384615384615384
L50_mrs19_rpt6_ttl6,27,6.0,2.7,0.44999999999999984,0.44999999999999984,8.7,0.0,1699.2,1418.7,2016.0,2010.4,4036.0,5.0,1.1,14.932000000000002,0.5,2018.0,19.0,76.8027027027027,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.2,15.350000000000003,73.5,162.0,0.4537037037037037
L50_mrs19_rpt6_ttl6,28,6.0,2.5,0.4166666666666664,0.4166666666666664,8.2,0.0,1694.5,1420.9,2016.1,2010.2,4036.0,5.0,0.6,11.446000000000002,0.5,2018.0,19.0,74.77567567567567,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.566666666666668,76.0,168.0,0.4523809523809524
L50_mrs19_rpt6_ttl6,29,6.0,3.4,0.5666666666666664,0.5666666666666664,8.9,0.0,1701.5,1440.1,2016.1,2011.2,4036.0,5.0,0.7,13.993,0.5,2018.0,19.0,78.95675675675675,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.7,15.51666666666667,79.4,174.0,0.45632183908045976
L50_mrs19_rpt6_ttl6,30,6.0,2.9,0.48333333333333295,0.48333333333333295,9.0,0.0,1694.8,1440.2,2015.9,2011.2,4036.0,5.0,0.4,10.289,0.5,2018.0,19.0,71.24054054054054,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.1,15.533333333333335,82.3,180.0,0.4572222222222222
L50_mrs19_rpt6_ttl6,31,6.0,2.8,0.46666666666666634,0.46666666666666634,8.5,0.0,1689.4,1436.2,2016.1,2010.2,4036.0,5.0,0.6,27.732,0.5,2018.0,19.0,80.3864864864865,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.5,15.533333333333331,85.1,186.0,0.4575268817204301
L50_mrs19_rpt6_ttl6,32,6.0,2.3,0.38333333333333314,0.38333333333333314,8.8,0.0,1690.8,1439.4,2016.1,2009.6,4036.0,5.0,1.4,18.192,0.5,2018.0,19.0,77.51351351351352,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.1,15.333333333333332,87.4,192.0,0.4552083333333334
L50_mrs19_rpt6_ttl6,33,6.0,2.8,0.46666666666666645,0.46666657499999975,8.8,0.0,1686.7,1438.7,2016.1,2008.7,4036.0,5.0,1.1,15.387,0.5,2018.0,19.0,81.17297297297297,0.0,16.0,4.5,6.0,6.0,0.0,123.0,17.3,15.616666666666669,90.2,198.0,0.45555555555555555
