simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L50_mrs14_rpt6_ttl6,1,6.0,2.2,0.36666666666666625,0.9389999999999997,2.2,0.0,1704.1,1453.2,2014.3,1976.3,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,201.0540540540541,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.066666666666668,2.2,6.0,0.3666666666666666
L50_mrs14_rpt6_ttl6,2,6.0,1.8,0.2999999999999997,0.9389999999999997,3.8,0.0,1672.8,1414.0,2016.1,1990.4,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,122.97567567567566,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.366666666666665,4.0,12.0,0.33333333333333337
L50_mrs14_rpt6_ttl6,3,6.0,1.8,0.2999999999999997,0.9389999999999997,5.0,0.0,1694.9,1458.3,2016.0,1993.3,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,100.01891891891891,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.583333333333332,5.8,18.0,0.32222222222222224
L50_mrs14_rpt6_ttl6,4,6.0,2.3,0.3833333333333332,0.9389999999999997,6.6,0.0,1705.5,1477.3,2016.2,1998.8,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,87.42702702702702,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.283333333333331,8.1,24.0,0.3375
L50_mrs14_rpt6_ttl6,5,6.0,2.1,0.34999999999999964,0.9389999999999997,6.9,0.0,1710.3,1482.1,2016.6,2000.6,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,85.49729729729731,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.283333333333331,10.2,30.0,0.33999999999999997
L50_mrs14_rpt6_ttl6,6,6.0,1.4,0.23333333333333287,0.9389999999999997,6.2,0.0,1699.7,1470.4,2016.5,2001.2,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,89.23243243243242,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.15,11.6,36.0,0.3222222222222222
L50_mrs14_rpt6_ttl6,7,6.0,1.7,0.2833333333333331,0.9389999999999997,6.4,0.0,1711.8,1477.2,2016.5,2000.1,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,87.42162162162163,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.416666666666666,13.3,42.0,0.3166666666666667
L50_mrs14_rpt6_ttl6,8,6.0,2.2,0.36666666666666636,0.9389999999999997,6.3,0.0,1732.8,1497.2,2016.4,2001.6,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,88.1891891891892,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.166666666666666,15.5,48.0,0.3229166666666667
L50_mrs14_rpt6_ttl6,9,6.0,0.9,0.14999999999999972,0.9389999999999997,5.1,0.0,1723.2,1493.3,2015.9,1999.4,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,89.36486486486486,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.3,16.4,54.0,0.3037037037037037
L50_mrs14_rpt6_ttl6,10,6.0,2.9,0.4833333333333331,0.9389999999999997,5.8,0.0,1692.5,1446.7,2016.5,1998.2,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,101.7864864864865,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.383333333333335,19.3,60.0,0.32166666666666666
L50_mrs14_rpt6_ttl6,11,6.0,2.1,0.34999999999999964,0.9389999999999997,5.9,0.0,1697.2,1443.6,2016.6,1999.3,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,94.27837837837839,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.083333333333334,21.4,66.0,0.32424242424242433
L50_mrs14_rpt6_ttl6,12,6.0,1.9,0.3166666666666663,0.9389999999999997,5.5,0.0,1692.1,1447.9,2016.0,2001.9,4036.0,5.0,False,1183.0279999999998,0.5,2018.0,14.0,101.01081081081081,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.35,23.3,72.0,0.3236111111111111
