simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L40_mrs14_rpt6_ttl6,1,6.0,0.2,0.0333333333333332,0.6709999999999997,0.2,0.0,253.1,187.3,317.3,309.9,4036.0,8.0,False,183.721,0.4,1614.0,14.0,98.37837837837836,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.066666666666668,0.2,6.0,0.03333333333333333
L40_mrs14_rpt6_ttl6,2,6.0,0.6,0.09999999999999962,0.6709999999999997,0.8,0.0,896.7,685.2,1124.3,1082.7,4036.0,8.0,False,183.721,0.4,1614.0,14.0,93.44324324324323,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.366666666666665,0.8,12.0,0.06666666666666667
L40_mrs14_rpt6_ttl6,3,6.0,0.8,0.13333333333333303,0.6709999999999997,1.5,0.0,1136.7,884.4,1446.9,1399.0,4036.0,8.0,False,183.721,0.4,1614.0,14.0,77.37567567567567,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.583333333333332,1.6,18.0,0.08888888888888889
L40_mrs14_rpt6_ttl6,4,6.0,0.6,0.09999999999999991,0.6709999999999997,1.9,0.0,1021.1,811.3,1286.3,1256.7,4036.0,8.0,False,183.721,0.4,1614.0,14.0,65.62972972972973,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.283333333333331,2.2,24.0,0.09166666666666666
L40_mrs14_rpt6_ttl6,5,6.0,0.2,0.0333333333333332,0.6709999999999997,1.7,0.0,1036.3,841.0,1284.8,1259.1,4036.0,8.0,False,183.721,0.4,1614.0,14.0,66.1081081081081,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.283333333333331,2.4,30.0,0.07999999999999999
L40_mrs14_rpt6_ttl6,6,6.0,0.5,0.08333333333333301,0.6709999999999997,1.7,0.0,1177.3,950.4,1444.6,1412.4,4036.0,8.0,False,183.721,0.4,1614.0,14.0,69.48918918918919,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.15,2.9,36.0,0.08055555555555557
L40_mrs14_rpt6_ttl6,7,6.0,0.4,0.0666666666666664,0.6709999999999997,1.9,0.0,1167.7,953.9,1444.6,1415.2,4036.0,8.0,False,183.721,0.4,1614.0,14.0,61.51351351351351,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.416666666666666,3.3,42.0,0.07857142857142857
L40_mrs14_rpt6_ttl6,8,6.0,0.8,0.1333333333333331,0.6709999999999997,1.9,0.0,1037.2,852.2,1279.5,1251.0,4036.0,8.0,False,183.721,0.4,1614.0,14.0,70.18648648648649,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.166666666666666,4.1,48.0,0.08541666666666667
L40_mrs14_rpt6_ttl6,9,6.0,0.2,0.0333333333333332,0.6709999999999997,1.4,0.0,901.5,724.2,1122.3,1104.2,4036.0,8.0,False,183.721,0.4,1614.0,14.0,72.36216216216215,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.3,4.3,54.0,0.07962962962962962
L40_mrs14_rpt6_ttl6,10,6.0,0.6,0.0999999999999998,0.6709999999999997,1.4,0.0,767.9,612.0,962.5,951.6,4036.0,8.0,False,183.721,0.4,1614.0,14.0,75.44594594594594,0.0,16.0,4.5,6.0,100.0,0.0,123.0,7.0,13.383333333333335,4.9,60.0,0.08166666666666668
