simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L50_mrs14_rpt6_ttl6,1,6.0,2.0,0.33333333333333304,0.33333333333333304,2.0,0.0,1819.8,1523.0,2124.7,2067.2,4759.0,4.0,2.4,2.3440000000000003,0.5,2379.0,14.0,80.73076923076924,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.683333333333334,2.0,6.0,0.3333333333333333
L50_mrs14_rpt6_ttl6,2,6.0,1.3,0.21666666666666634,0.21666667773745923,2.8,0.0,1869.0,1595.5,2136.6,2104.9,4759.0,4.0,0.8,1.6810000000000003,0.5,2379.0,14.0,53.89615384615386,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.933333333333334,3.3,12.0,0.275
L50_mrs14_rpt6_ttl6,3,6.0,1.3,0.21666666666666634,0.21666666666666634,3.6,0.0,1867.8,1595.6,2136.7,2110.7,4759.0,4.0,0.5,1.4360000000000002,0.5,2379.0,14.0,46.63846153846154,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,12.333333333333332,4.6,18.0,0.2555555555555556
L50_mrs14_rpt6_ttl6,4,6.0,1.2,0.19999999999999965,0.19999999999999965,4.2,0.0,1845.6,1562.2,2137.6,2110.3,4759.0,4.0,0.6,1.5639999999999998,0.5,2379.0,14.0,43.573076923076925,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.916666666666668,5.8,24.0,0.24166666666666664
L50_mrs14_rpt6_ttl6,5,6.0,1.4,0.23333333333333295,0.23333332432748496,4.6,0.0,2006.3,1679.5,2375.5,2347.7,4759.0,4.0,0.4,1.457,0.5,2379.0,14.0,42.630769230769225,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,12.166666666666666,7.2,30.0,0.24000000000000005
L50_mrs14_rpt6_ttl6,6,6.0,1.7,0.28333333333333305,0.28333333333333305,3.8,0.0,2018.7,1687.0,2374.7,2339.8,4759.0,4.0,0.8,1.6730000000000005,0.5,2379.0,14.0,49.04230769230769,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.683333333333334,8.9,36.0,0.24722222222222223
L50_mrs14_rpt6_ttl6,7,6.0,1.0,0.16666666666666624,0.16666666666666624,3.6,0.0,2022.2,1700.5,2375.4,2352.5,4759.0,4.0,0.9,1.9679999999999995,0.5,2379.0,14.0,43.4076923076923,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,12.1,9.9,42.0,0.2357142857142857
L50_mrs14_rpt6_ttl6,8,6.0,1.9,0.31666666666666626,0.31666666666666626,4.3,0.0,2016.3,1673.8,2375.7,2350.1,4759.0,4.0,0.7,2.457,0.5,2379.0,14.0,45.01923076923077,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.816666666666666,11.8,48.0,0.2458333333333333
L50_mrs14_rpt6_ttl6,9,6.0,1.0,0.16666666666666624,0.16666666666666624,3.6,0.0,1979.9,1644.9,2374.5,2337.6,4759.0,4.0,0.8,2.059,0.5,2379.0,14.0,45.70384615384616,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.816666666666666,12.8,54.0,0.23703703703703707
L50_mrs14_rpt6_ttl6,10,6.0,1.2,0.19999999999999962,0.19999999999999962,3.6,0.0,1981.1,1661.4,2372.6,2347.5,4759.0,4.0,0.6,1.991,0.5,2379.0,14.0,47.230769230769226,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.783333333333335,14.0,60.0,0.23333333333333334
L50_mrs14_rpt6_ttl6,11,6.0,1.5,0.24999999999999964,0.24999999999999964,3.2,0.0,1988.6,1674.3,2371.9,2336.2,4759.0,4.0,0.7,1.972,0.5,2379.0,14.0,52.730769230769226,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.783333333333333,15.5,66.0,0.2348484848484848
L50_mrs14_rpt6_ttl6,12,6.0,1.5,0.24999999999999964,0.24999999999999964,3.8,0.0,1961.2,1666.6,2373.1,2338.9,4759.0,4.0,1.1,2.0140000000000002,0.5,2379.0,14.0,47.43461538461539,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.8,17.0,72.0,0.2361111111111111
L50_mrs14_rpt6_ttl6,13,6.0,1.5,0.24999999999999964,0.24999999497723824,4.2,0.0,2000.4,1715.3,2376.1,2346.9,4759.0,4.0,0.3,1.654,0.5,2379.0,14.0,42.2,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.916666666666668,18.5,78.0,0.23717948717948717
L50_mrs14_rpt6_ttl6,14,6.0,1.8,0.29999999999999966,0.29999999999999966,5.0,0.0,1979.9,1679.8,2376.5,2347.3,4759.0,4.0,0.5,1.8510000000000002,0.5,2379.0,14.0,40.00769230769231,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.916666666666668,20.3,84.0,0.2416666666666667
L50_mrs14_rpt6_ttl6,15,6.0,1.2,0.19999999999999946,0.19999999999999946,5.0,0.0,1969.7,1665.6,2375.8,2356.1,4759.0,4.0,0.6,1.6510000000000002,0.5,2379.0,14.0,39.06923076923077,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.749999999999998,21.5,90.0,0.23888888888888893
L50_mrs14_rpt6_ttl6,16,6.0,1.4,0.23333333333333303,0.23333333333333303,4.6,0.0,2013.4,1695.1,2377.6,2356.2,4759.0,4.0,0.6,1.645,0.5,2379.0,14.0,41.180769230769236,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.683333333333334,22.9,96.0,0.23854166666666665
L50_mrs14_rpt6_ttl6,17,6.0,1.4,0.23333333333333311,0.23333333333333311,4.8,0.0,2009.9,1682.3,2377.3,2354.3,4759.0,4.0,0.1,1.2080000000000002,0.5,2379.0,14.0,39.86153846153846,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.983333333333334,24.3,102.0,0.2382352941176471
L50_mrs14_rpt6_ttl6,18,6.0,2.0,0.33333333333333304,0.33333333333333304,5.0,0.0,2015.5,1688.5,2376.3,2350.0,4759.0,4.0,0.6,1.3370000000000002,0.5,2379.0,14.0,39.71538461538462,0.0,16.0,4.5,6.0,6.0,0.0,123.0,12.9,11.683333333333332,26.3,108.0,0.24351851851851855
L50_mrs14_rpt6_ttl6,19,6.0,1.8,0.29999999999999966,0.29999999999999966,5.1,0.0,2016.6,1695.6,2376.1,2351.5,4759.0,4.0,0.8,1.547,0.5,2379.0,14.0,38.58076923076923,0.0,16.0,4.5,6.0,6.0,0.0,123.0,13.0,11.883333333333335,28.1,114.0,0.24649122807017543
