simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L45_mrs14_rpt6_ttl6,1,6.0,0.3,0.04999999999999981,,0.3,0.0,446.3,322.2,595.0,531.1,4759.0,4.0,False,5.243,0.45,2141.0,14.0,59.19230769230769,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,0.3,6.0,0.05
L45_mrs14_rpt6_ttl6,2,6.0,0.5,0.0833333333333331,,0.7,0.0,713.1,560.3,853.7,826.1,4759.0,4.0,False,5.243,0.45,2141.0,14.0,57.27692307692308,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.933333333333334,0.8,12.0,0.06666666666666667
L45_mrs14_rpt6_ttl6,3,6.0,0.3,0.049999999999999906,,0.9,0.0,883.7,698.3,1068.6,1035.2,4759.0,4.0,False,5.243,0.45,2141.0,14.0,51.76923076923076,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.333333333333332,1.1,18.0,0.061111111111111116
L45_mrs14_rpt6_ttl6,4,6.0,0.3,0.049999999999999906,,1.1,0.0,874.2,689.0,1068.6,1036.6,4759.0,4.0,False,5.243,0.45,2141.0,14.0,48.3576923076923,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666668,1.4,24.0,0.058333333333333334
L45_mrs14_rpt6_ttl6,5,6.0,0.6,0.09999999999999962,,1.2,0.0,1384.8,1050.8,1706.0,1652.7,4759.0,4.0,False,5.243,0.45,2141.0,14.0,49.45384615384615,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.166666666666666,2.0,30.0,0.06666666666666667
L45_mrs14_rpt6_ttl6,6,6.0,0.3,0.04999999999999981,,0.8,0.0,1052.4,831.1,1279.1,1238.5,4759.0,4.0,False,5.243,0.45,2141.0,14.0,48.90769230769231,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,2.3,36.0,0.0638888888888889
L45_mrs14_rpt6_ttl6,7,6.0,0.1,0.0166666666666666,,0.6,0.0,878.3,718.9,1066.0,1029.3,4759.0,4.0,False,5.243,0.45,2141.0,14.0,51.161538461538456,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.1,2.4,42.0,0.05714285714285714
L45_mrs14_rpt6_ttl6,8,6.0,0.6,0.09999999999999983,,1.0,0.0,1241.5,983.6,1494.0,1451.7,4759.0,4.0,False,5.243,0.45,2141.0,14.0,51.6,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.816666666666666,3.0,48.0,0.0625
L45_mrs14_rpt6_ttl6,9,6.0,0.0,0.0,,0.7,0.0,1039.3,821.1,1279.6,1245.9,4759.0,4.0,False,5.243,0.45,2141.0,14.0,46.815384615384616,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.816666666666666,3.0,54.0,0.05555555555555556
L45_mrs14_rpt6_ttl6,10,6.0,0.3,0.049999999999999906,,0.8,0.0,881.8,704.5,1066.8,1040.1,4759.0,4.0,False,5.243,0.45,2141.0,14.0,49.96153846153846,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.783333333333335,3.3,60.0,0.05500000000000001
L45_mrs14_rpt6_ttl6,11,6.0,0.4,0.0666666666666664,,0.5,0.0,722.8,546.5,848.3,811.4,4759.0,4.0,False,5.243,0.45,2141.0,14.0,57.496153846153845,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.783333333333333,3.7,66.0,0.056060606060606054
L45_mrs14_rpt6_ttl6,12,6.0,0.5,0.0833333333333331,,0.9,0.0,1062.2,850.2,1279.9,1248.4,4759.0,4.0,False,5.243,0.45,2141.0,14.0,53.10769230769231,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.8,4.2,72.0,0.05833333333333333
L45_mrs14_rpt6_ttl6,13,6.0,0.4,0.0666666666666664,,1.1,0.0,1639.6,1322.5,1918.0,1851.1,4759.0,4.0,False,5.243,0.45,2141.0,14.0,46.59230769230769,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666668,4.6,78.0,0.05897435897435899
L45_mrs14_rpt6_ttl6,14,6.0,0.8,0.13333333333333303,,1.7,0.0,1585.2,1241.9,1920.8,1876.0,4759.0,4.0,False,5.243,0.45,2141.0,14.0,43.93076923076923,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666668,5.4,84.0,0.06428571428571428
L45_mrs14_rpt6_ttl6,15,6.0,0.6,0.09999999999999971,,1.9,0.0,1568.4,1236.5,1921.4,1879.4,4759.0,4.0,False,5.243,0.45,2141.0,14.0,41.080769230769235,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.749999999999998,6.0,90.0,0.06666666666666667
L45_mrs14_rpt6_ttl6,16,6.0,0.5,0.08333333333333322,,1.7,0.0,1405.6,1120.2,1709.6,1665.5,4759.0,4.0,False,5.243,0.45,2141.0,14.0,39.81923076923077,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,6.5,96.0,0.06770833333333333
L45_mrs14_rpt6_ttl6,17,6.0,0.4,0.0666666666666664,,1.7,0.0,1403.1,1109.4,1708.4,1654.4,4759.0,4.0,False,5.243,0.45,2141.0,14.0,39.15384615384616,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.983333333333334,6.9,102.0,0.06764705882352942
L45_mrs14_rpt6_ttl6,18,6.0,0.6,0.09999999999999962,,1.4,0.0,1397.6,1088.1,1706.8,1656.2,4759.0,4.0,False,5.243,0.45,2141.0,14.0,45.95384615384616,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333332,7.5,108.0,0.06944444444444445
L45_mrs14_rpt6_ttl6,19,6.0,0.8,0.13333333333333292,,1.9,0.0,1761.0,1374.4,2137.1,2073.4,4759.0,4.0,False,5.243,0.45,2141.0,14.0,41.71923076923077,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.883333333333335,8.3,114.0,0.07280701754385964
L45_mrs14_rpt6_ttl6,20,6.0,0.4,0.0666666666666664,,1.6,0.0,1573.8,1242.0,1922.3,1856.5,4759.0,4.0,False,5.243,0.45,2141.0,14.0,41.292307692307695,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.833333333333332,8.7,120.0,0.0725
L45_mrs14_rpt6_ttl6,21,6.0,0.5,0.0833333333333331,,1.6,0.0,1595.4,1270.5,1921.0,1846.7,4759.0,4.0,False,5.243,0.45,2141.0,14.0,40.784615384615385,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.733333333333333,9.2,126.0,0.073015873015873
L45_mrs14_rpt6_ttl6,22,6.0,0.4,0.0666666666666664,,1.8,0.0,1723.8,1367.1,2131.7,2031.3,4759.0,4.0,False,5.243,0.45,2141.0,14.0,40.34230769230769,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.233333333333333,9.6,132.0,0.07272727272727272
L45_mrs14_rpt6_ttl6,23,6.0,0.3,0.04999999999999981,,1.4,0.0,1540.5,1203.8,1920.3,1848.0,4759.0,4.0,False,5.243,0.45,2141.0,14.0,43.56153846153846,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,9.9,138.0,0.0717391304347826
L45_mrs14_rpt6_ttl6,24,6.0,0.6,0.09999999999999962,,1.4,0.0,1621.0,1213.9,2105.3,1923.3,4759.0,4.0,False,5.243,0.45,2141.0,14.0,46.36153846153846,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.7,10.5,144.0,0.07291666666666667
L45_mrs14_rpt6_ttl6,25,6.0,0.2,0.0333333333333332,,1.1,0.0,1271.2,905.8,1676.7,1512.5,4759.0,4.0,False,5.243,0.45,2141.0,14.0,43.98846153846154,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.866666666666665,10.7,150.0,0.07133333333333333
L45_mrs14_rpt6_ttl6,26,6.0,0.5,0.0833333333333331,,1.2,0.0,1182.8,859.3,1493.1,1438.7,4759.0,4.0,False,5.243,0.45,2141.0,14.0,47.59230769230769,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.866666666666665,11.2,156.0,0.07179487179487179
L45_mrs14_rpt6_ttl6,27,6.0,0.5,0.0833333333333331,,1.2,0.0,1363.4,1009.7,1706.2,1646.8,4759.0,4.0,False,5.243,0.45,2141.0,14.0,45.53846153846153,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.666666666666666,11.7,162.0,0.07222222222222222
L45_mrs14_rpt6_ttl6,28,6.0,0.2,0.0333333333333332,,1.1,0.0,1372.5,1039.7,1707.6,1643.8,4759.0,4.0,False,5.243,0.45,2141.0,14.0,42.130769230769225,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.05,11.9,168.0,0.07083333333333333
