,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
200,L60_mrs14_rpt4_ttl4,1,4.0,3.7,0.925,0.9249999999999998,3.7,0.0,2379.3,2020.7,2847.9,2837.8,4759.0,4.0,2.6,7.312,0.6,2855.0,14.0,123.46153846153848,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,3.7,4.0,0.925
201,L60_mrs14_rpt4_ttl4,2,4.0,3.4,0.85,0.85,5.6,0.0,2409.7,2065.0,2851.1,2840.4,4759.0,4.0,1.2,3.3659999999999997,0.6,2855.0,14.0,71.70384615384617,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.675,7.1,8.0,0.8875
202,L60_mrs14_rpt4_ttl4,3,4.0,3.6,0.9,0.875,6.7,0.0,2440.7,2127.3,2852.2,2841.4,4759.0,4.0,0.6,2.436,0.6,2855.0,14.0,59.97307692307693,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,12.125,10.7,12.0,0.8916666666666666
203,L60_mrs14_rpt4_ttl4,4,4.0,3.0,0.75,0.725,6.7,0.0,2423.2,2116.6,2852.2,2834.6,4759.0,4.0,0.7,4.345999999999999,0.6,2855.0,14.0,57.83461538461539,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,12.05,13.7,16.0,0.85625
204,L60_mrs14_rpt4_ttl4,5,4.0,3.7,0.925,0.875,6.5,0.0,2395.3,2069.3,2852.2,2840.3,4759.0,4.0,0.9,2.5789999999999997,0.6,2855.0,14.0,68.66153846153846,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.525,17.4,20.0,0.8700000000000001
205,L60_mrs14_rpt4_ttl4,6,4.0,3.2,0.8,0.75,6.1,0.0,2414.2,2100.4,2852.8,2841.1,4759.0,4.0,0.9,2.8779999999999997,0.6,2855.0,14.0,64.11538461538461,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.05,20.6,24.0,0.8583333333333332
206,L60_mrs14_rpt4_ttl4,7,4.0,3.2,0.8,0.775,6.8,0.0,2411.0,2094.4,2852.6,2841.1,4759.0,4.0,0.3,2.277,0.6,2855.0,14.0,58.63076923076924,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.25,23.8,28.0,0.85
207,L60_mrs14_rpt4_ttl4,8,4.0,3.5,0.875,0.8,6.2,0.0,2415.8,2121.9,2852.5,2840.3,4759.0,4.0,0.8,3.5550000000000006,0.6,2855.0,14.0,64.15,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.9,27.3,32.0,0.853125
208,L60_mrs14_rpt4_ttl4,9,4.0,3.5,0.875,0.825,6.2,0.0,2425.1,2112.8,2852.9,2840.6,4759.0,4.0,1.4,4.93,0.6,2855.0,14.0,70.57307692307693,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.125,30.8,36.0,0.8555555555555554
209,L60_mrs14_rpt4_ttl4,10,4.0,3.5,0.875,0.775,6.6,0.0,2415.2,2071.5,2852.7,2837.6,4759.0,4.0,0.4,3.9240000000000004,0.6,2855.0,14.0,65.20000000000002,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.125,34.3,40.0,0.8574999999999999
210,L60_mrs14_rpt4_ttl4,11,4.0,3.6,0.9,0.8,6.3,0.0,2415.8,2081.4,2853.6,2841.1,4759.0,4.0,0.5,3.1699999999999995,0.6,2855.0,14.0,64.29615384615384,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,37.9,44.0,0.8613636363636366
211,L60_mrs14_rpt4_ttl4,12,4.0,3.1,0.775,0.675,6.5,0.0,2422.7,2098.6,2853.1,2840.5,4759.0,4.0,0.4,2.5240000000000005,0.6,2855.0,14.0,61.007692307692324,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.9,41.0,48.0,0.8541666666666666
212,L60_mrs14_rpt4_ttl4,13,4.0,3.4,0.85,0.85,6.7,0.0,2403.7,2094.8,2852.2,2841.4,4759.0,4.0,1.2,4.524000000000001,0.6,2855.0,14.0,60.13846153846155,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.9,44.4,52.0,0.853846153846154
