,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
200,L60_mrs14_rpt4_ttl4,1,4.0,2.7,0.675,0.9879999999999999,2.7,0.0,2313.4,1976.4,2852.8,2823.9,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,123.46153846153848,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.875,2.7,4.0,0.675
201,L60_mrs14_rpt4_ttl4,2,4.0,3.0,0.75,0.9879999999999999,4.4,0.0,2334.3,2014.1,2853.1,2840.9,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,83.4,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.675,5.7,8.0,0.7125
202,L60_mrs14_rpt4_ttl4,3,4.0,2.7,0.675,0.9879999999999999,5.2,0.0,2433.7,2136.1,2853.1,2840.9,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,67.68846153846154,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.125,8.4,12.0,0.7
203,L60_mrs14_rpt4_ttl4,4,4.0,3.0,0.75,0.9879999999999999,5.9,0.0,2410.9,2112.6,2853.7,2838.7,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,63.130769230769225,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.05,11.4,16.0,0.7125
204,L60_mrs14_rpt4_ttl4,5,4.0,3.2,0.8,0.9879999999999999,5.6,0.0,2359.2,2046.1,2853.5,2839.1,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,71.54615384615384,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.525,14.6,20.0,0.7300000000000001
205,L60_mrs14_rpt4_ttl4,6,4.0,2.4,0.6,0.9879999999999999,5.1,0.0,2376.3,2057.5,2853.1,2840.9,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,66.56538461538462,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.05,17.0,24.0,0.7083333333333334
206,L60_mrs14_rpt4_ttl4,7,4.0,2.9,0.725,0.9879999999999999,5.6,0.0,2381.5,2075.0,2853.7,2839.3,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,62.05384615384615,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.25,19.9,28.0,0.7107142857142857
207,L60_mrs14_rpt4_ttl4,8,4.0,3.3,0.825,0.9879999999999999,5.9,0.0,2362.8,2051.7,2852.9,2837.2,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,63.10769230769231,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.9,23.2,32.0,0.725
208,L60_mrs14_rpt4_ttl4,9,4.0,2.8,0.7,0.9879999999999999,5.8,0.0,2361.6,2059.9,2853.1,2840.9,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,68.61923076923077,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.125,26.0,36.0,0.7222222222222222
209,L60_mrs14_rpt4_ttl4,10,4.0,3.1,0.775,0.9879999999999999,6.0,0.0,2353.8,2052.4,2853.7,2837.5,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,65.95769230769231,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,12.125,29.1,40.0,0.7275
210,L60_mrs14_rpt4_ttl4,11,4.0,3.4,0.85,0.9879999999999999,5.8,0.0,2383.9,2098.4,2853.1,2838.0,4759.0,4.0,False,105.26500000000001,0.6,2855.0,14.0,69.76923076923076,0.0,16.0,4.5,4.0,100.0,0.0,123.0,7.0,11.875,32.5,44.0,0.7386363636363636
