,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
150,L55_mrs14_rpt8_ttl8,1,8.0,2.8,0.35,0.748,2.8,0.0,2024.8,1832.3,2352.6,2331.5,4759.0,4.0,False,62.937,0.55,2617.0,14.0,101.15384615384617,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6125,2.8,8.0,0.35
151,L55_mrs14_rpt8_ttl8,2,8.0,3.6,0.45,0.748,6.1,0.0,2270.9,2060.9,2615.9,2598.2,4759.0,4.0,False,62.937,0.55,2617.0,14.0,58.653846153846146,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.875,6.4,16.0,0.4
152,L55_mrs14_rpt8_ttl8,3,8.0,2.1,0.2625,0.748,7.4,0.0,2255.1,2034.5,2615.9,2599.4,4759.0,4.0,False,62.937,0.55,2617.0,14.0,39.746153846153845,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.7,8.5,24.0,0.3541666666666667
153,L55_mrs14_rpt8_ttl8,4,8.0,2.9,0.3625,0.748,9.4,0.0,2261.6,2042.0,2616.1,2602.3,4759.0,4.0,False,62.937,0.55,2617.0,14.0,38.74230769230769,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.0625,11.4,32.0,0.35625
154,L55_mrs14_rpt8_ttl8,5,8.0,3.7,0.4625,0.748,11.2,0.0,2247.5,2012.9,2616.1,2602.3,4759.0,4.0,False,62.937,0.55,2617.0,14.0,36.94615384615385,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8375,15.1,40.0,0.3775
155,L55_mrs14_rpt8_ttl8,6,8.0,3.1,0.3875,0.748,11.8,0.0,2270.4,2051.9,2615.9,2602.4,4759.0,4.0,False,62.937,0.55,2617.0,14.0,34.14230769230769,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8,18.2,48.0,0.3791666666666667
156,L55_mrs14_rpt8_ttl8,7,8.0,2.2,0.275,0.748,11.3,0.0,2268.7,2045.8,2615.8,2606.4,4759.0,4.0,False,62.937,0.55,2617.0,14.0,34.98461538461539,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8875,20.4,56.0,0.3642857142857142
157,L55_mrs14_rpt8_ttl8,8,8.0,2.4,0.3,0.748,11.1,0.0,2283.6,2055.6,2616.0,2605.6,4759.0,4.0,False,62.937,0.55,2617.0,14.0,34.23461538461539,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.625,22.8,64.0,0.35625
158,L55_mrs14_rpt8_ttl8,9,8.0,3.2,0.4,0.748,12.0,0.0,2290.3,2053.9,2616.1,2606.3,4759.0,4.0,False,62.937,0.55,2617.0,14.0,33.396153846153844,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9125,26.0,72.0,0.36111111111111105
159,L55_mrs14_rpt8_ttl8,10,8.0,2.3,0.2875,0.748,10.6,0.0,2297.5,2061.1,2616.1,2605.6,4759.0,4.0,False,62.937,0.55,2617.0,14.0,34.338461538461544,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.075,28.3,80.0,0.35375
160,L55_mrs14_rpt8_ttl8,11,8.0,3.2,0.4,0.748,10.7,0.0,2288.0,2061.4,2615.9,2604.7,4759.0,4.0,False,62.937,0.55,2617.0,14.0,37.96153846153847,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.875,31.5,88.0,0.3579545454545455
161,L55_mrs14_rpt8_ttl8,12,8.0,2.8,0.35,0.748,11.2,0.0,2283.8,2064.0,2616.0,2603.3,4759.0,4.0,False,62.937,0.55,2617.0,14.0,37.54615384615386,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.15,34.3,96.0,0.3572916666666667
162,L55_mrs14_rpt8_ttl8,13,8.0,2.8,0.35,0.748,10.8,0.0,2288.5,2072.2,2615.8,2602.9,4759.0,4.0,False,62.937,0.55,2617.0,14.0,36.17307692307692,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.05,37.1,104.0,0.3567307692307692
