,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
100,L50_mrs14_rpt4_ttl4,1,4.0,1.1,0.275,0.275,1.1,0.0,1180.9,1015.7,1422.7,1394.1,4759.0,4.0,2.0,1.8969999999999998,0.5,2379.0,14.0,80.73076923076924,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,1.1,4.0,0.275
101,L50_mrs14_rpt4_ttl4,2,4.0,1.0,0.25,0.25,1.6,0.0,1980.9,1635.8,2370.9,2323.9,4759.0,4.0,1.2,2.033,0.5,2379.0,14.0,68.78076923076924,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.675,2.1,8.0,0.2625
102,L50_mrs14_rpt4_ttl4,3,4.0,1.4,0.35,0.35,2.5,0.0,1792.9,1517.3,2136.2,2104.5,4759.0,4.0,1.1,1.607,0.5,2379.0,14.0,58.280769230769224,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.125,3.5,12.0,0.2916666666666667
103,L50_mrs14_rpt4_ttl4,4,4.0,1.1,0.275,0.275,2.4,0.0,2046.5,1712.0,2373.5,2343.4,4759.0,4.0,0.9,1.888,0.5,2379.0,14.0,54.615384615384606,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,12.05,4.6,16.0,0.2875
104,L50_mrs14_rpt4_ttl4,5,4.0,0.9,0.225,0.225,1.7,0.0,1873.8,1585.9,2138.0,2090.3,4759.0,4.0,1.5,1.903,0.5,2379.0,14.0,63.15769230769231,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.7,11.525,5.5,20.0,0.275
105,L50_mrs14_rpt4_ttl4,6,4.0,0.8,0.2,0.2,1.7,0.0,1656.3,1415.3,1898.5,1867.3,4759.0,4.0,1.1,2.21,0.5,2379.0,14.0,64.96538461538462,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.05,6.3,24.0,0.26249999999999996
106,L50_mrs14_rpt4_ttl4,7,4.0,0.8,0.2,0.2,1.6,0.0,2070.0,1814.3,2372.6,2342.2,4759.0,4.0,1.1,2.0829999999999997,0.5,2379.0,14.0,61.37307692307693,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,12.25,7.1,28.0,0.2535714285714286
107,L50_mrs14_rpt4_ttl4,8,4.0,1.4,0.35,0.35,2.0,0.0,1850.2,1588.3,2134.8,2102.9,4759.0,4.0,1.4,2.315,0.5,2379.0,14.0,67.11153846153846,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.9,8.5,32.0,0.265625
108,L50_mrs14_rpt4_ttl4,9,4.0,0.8,0.2,0.2,2.0,0.0,2001.6,1677.2,2369.1,2326.4,4759.0,4.0,1.1,1.7700000000000002,0.5,2379.0,14.0,59.07692307692307,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.125,9.3,36.0,0.25833333333333336
109,L50_mrs14_rpt4_ttl4,10,4.0,1.1,0.275,0.275,2.2,0.0,1974.8,1607.4,2368.0,2338.9,4759.0,4.0,1.2,1.6809999999999998,0.5,2379.0,14.0,60.32692307692308,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.125,10.4,40.0,0.25999999999999995
110,L50_mrs14_rpt4_ttl4,11,4.0,1.2,0.3,0.3,2.1,0.0,1612.2,1359.8,1897.6,1866.0,4759.0,4.0,0.9,1.579,0.5,2379.0,14.0,61.38461538461538,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,11.6,44.0,0.26363636363636356
111,L50_mrs14_rpt4_ttl4,12,4.0,1.2,0.3,0.3,2.5,0.0,2057.1,1752.2,2372.4,2343.6,4759.0,4.0,0.7,1.9509999999999998,0.5,2379.0,14.0,54.75384615384614,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.9,12.8,48.0,0.2666666666666667
112,L50_mrs14_rpt4_ttl4,13,4.0,1.0,0.25,0.2499999763629129,2.4,0.0,2047.9,1745.3,2371.5,2343.7,4759.0,4.0,1.6,2.0029999999999997,0.5,2379.0,14.0,55.18846153846154,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,11.9,13.8,52.0,0.2653846153846154
113,L50_mrs14_rpt4_ttl4,14,4.0,1.4,0.35,0.35,2.4,0.0,1820.5,1551.7,2137.7,2105.8,4759.0,4.0,1.3,1.861,0.5,2379.0,14.0,59.81923076923077,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,15.2,56.0,0.2714285714285714
114,L50_mrs14_rpt4_ttl4,15,4.0,1.0,0.25,0.24999999999999992,2.0,0.0,1982.6,1674.9,2371.9,2343.7,4759.0,4.0,1.2,1.533,0.5,2379.0,14.0,59.7,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.0,16.2,60.0,0.26999999999999996
115,L50_mrs14_rpt4_ttl4,16,4.0,1.4,0.35,0.35,2.5,0.0,1990.5,1702.2,2373.5,2343.9,4759.0,4.0,0.7,1.8240000000000003,0.5,2379.0,14.0,57.16538461538462,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,11.8,17.6,64.0,0.275
116,L50_mrs14_rpt4_ttl4,17,4.0,1.3,0.325,0.325,3.0,0.0,2035.0,1699.6,2375.1,2342.5,4759.0,4.0,1.2,1.4650000000000003,0.5,2379.0,14.0,50.9923076923077,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,11.9,18.9,68.0,0.27794117647058825
117,L50_mrs14_rpt4_ttl4,18,4.0,1.1,0.275,0.275,2.5,0.0,1992.5,1679.9,2371.2,2337.9,4759.0,4.0,0.8,1.7119999999999997,0.5,2379.0,14.0,53.65384615384615,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.8,11.6,20.0,72.0,0.2777777777777778
118,L50_mrs14_rpt4_ttl4,19,4.0,1.1,0.275,0.275,2.1,0.0,1959.8,1643.9,2366.2,2341.6,4759.0,4.0,1.2,1.8029999999999997,0.5,2379.0,14.0,62.03076923076922,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.875,21.1,76.0,0.2776315789473684
119,L50_mrs14_rpt4_ttl4,20,4.0,1.5,0.375,0.375,2.2,0.0,1774.6,1500.7,2135.0,2107.2,4759.0,4.0,1.5,1.7580000000000002,0.5,2379.0,14.0,68.02307692307693,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.0,22.6,80.0,0.2825
120,L50_mrs14_rpt4_ttl4,21,4.0,0.8,0.2,0.2,2.5,0.0,1977.5,1692.6,2373.3,2341.6,4759.0,4.0,0.9,1.8530000000000004,0.5,2379.0,14.0,52.880769230769225,0.0,16.0,4.5,4.0,4.0,0.0,123.0,13.0,12.175,23.4,84.0,0.2785714285714286
121,L50_mrs14_rpt4_ttl4,22,4.0,1.0,0.25,0.25,2.0,0.0,1741.6,1450.2,2135.5,2098.2,4759.0,4.0,1.2,1.6669999999999998,0.5,2379.0,14.0,58.53846153846155,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.8,12.0,24.4,88.0,0.2772727272727272
122,L50_mrs14_rpt4_ttl4,23,4.0,1.2,0.3,0.3,2.2,0.0,1767.0,1494.1,2135.9,2103.2,4759.0,4.0,1.0,2.305,0.5,2379.0,14.0,58.47692307692307,0.0,16.0,4.5,4.0,4.0,0.0,123.0,12.9,11.925,25.6,92.0,0.2782608695652174
