,simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
50,L45_mrs14_rpt8_ttl8,1,8.0,0.8,0.1,0.45699999999999996,0.8,0.0,1025.2,775.0,1275.5,1220.8,4759.0,4.0,False,2.594,0.45,2141.0,14.0,59.19230769230769,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6125,0.8,8.0,0.1
51,L45_mrs14_rpt8_ttl8,2,8.0,0.9,0.1125,0.45699999999999996,1.7,0.0,1548.6,1182.6,1916.7,1854.0,4759.0,4.0,False,2.594,0.45,2141.0,14.0,45.473076923076924,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.875,1.7,16.0,0.10625
52,L45_mrs14_rpt8_ttl8,3,8.0,0.6,0.075,0.45699999999999996,2.1,0.0,1553.5,1170.3,1916.4,1854.4,4759.0,4.0,False,2.594,0.45,2141.0,14.0,38.35,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.7,2.3,24.0,0.09583333333333333
53,L45_mrs14_rpt8_ttl8,4,8.0,0.8,0.1,0.45699999999999996,2.7,0.0,1389.0,1047.9,1706.9,1673.2,4759.0,4.0,False,2.594,0.45,2141.0,14.0,38.40769230769231,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.0625,3.1,32.0,0.096875
54,L45_mrs14_rpt8_ttl8,5,8.0,0.3,0.0375,0.45699999999999996,2.5,0.0,1552.0,1175.9,1919.8,1879.0,4759.0,4.0,False,2.594,0.45,2141.0,14.0,35.66538461538461,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8375,3.4,40.0,0.08499999999999999
55,L45_mrs14_rpt8_ttl8,6,8.0,0.7,0.0875,0.45699999999999996,2.7,0.0,1548.6,1212.4,1920.7,1873.2,4759.0,4.0,False,2.594,0.45,2141.0,14.0,36.169230769230765,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8,4.1,48.0,0.08541666666666667
56,L45_mrs14_rpt8_ttl8,7,8.0,0.2,0.025,0.45699999999999996,1.8,0.0,1515.3,1188.1,1920.7,1868.8,4759.0,4.0,False,2.594,0.45,2141.0,14.0,38.53846153846154,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8875,4.3,56.0,0.07678571428571429
57,L45_mrs14_rpt8_ttl8,8,8.0,0.7,0.0875,0.45699999999999996,1.8,0.0,1678.4,1293.4,2135.4,2069.5,4759.0,4.0,False,2.594,0.45,2141.0,14.0,39.48461538461538,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.625,5.0,64.0,0.078125
58,L45_mrs14_rpt8_ttl8,9,8.0,0.5,0.0625,0.45699999999999996,2.0,0.0,1503.3,1148.8,1922.2,1869.2,4759.0,4.0,False,2.594,0.45,2141.0,14.0,38.51538461538462,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9125,5.5,72.0,0.07638888888888887
59,L45_mrs14_rpt8_ttl8,10,8.0,0.7,0.0875,0.45699999999999996,2.1,0.0,1545.2,1211.0,1924.3,1873.9,4759.0,4.0,False,2.594,0.45,2141.0,14.0,39.22692307692308,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.075,6.2,80.0,0.07749999999999999
60,L45_mrs14_rpt8_ttl8,11,8.0,0.7,0.0875,0.45699999999999996,1.8,0.0,1521.7,1191.4,1920.8,1870.5,4759.0,4.0,False,2.594,0.45,2141.0,14.0,43.6576923076923,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.875,6.9,88.0,0.0784090909090909
61,L45_mrs14_rpt8_ttl8,12,8.0,0.6,0.075,0.45699999999999996,2.0,0.0,1545.6,1180.2,1923.3,1868.8,4759.0,4.0,False,2.594,0.45,2141.0,14.0,39.91538461538461,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.15,7.5,96.0,0.078125
62,L45_mrs14_rpt8_ttl8,13,8.0,0.4,0.05,0.45699999999999996,1.8,0.0,1226.1,953.8,1496.0,1457.6,4759.0,4.0,False,2.594,0.45,2141.0,14.0,40.87307692307692,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,12.05,7.9,104.0,0.07596153846153846
63,L45_mrs14_rpt8_ttl8,14,8.0,0.6,0.075,0.45699999999999996,1.9,0.0,1566.3,1190.6,1921.8,1873.9,4759.0,4.0,False,2.594,0.45,2141.0,14.0,40.83461538461538,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9125,8.5,112.0,0.07589285714285714
64,L45_mrs14_rpt8_ttl8,15,8.0,0.6,0.075,0.45699999999999996,2.1,0.0,1557.4,1162.5,1918.5,1875.6,4759.0,4.0,False,2.594,0.45,2141.0,14.0,36.33461538461538,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.85,9.1,120.0,0.07583333333333334
65,L45_mrs14_rpt8_ttl8,16,8.0,0.9,0.1125,0.45699999999999996,2.9,0.0,1748.0,1326.9,2135.3,2085.7,4759.0,4.0,False,2.594,0.45,2141.0,14.0,33.46153846153846,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.625,10.0,128.0,0.078125
66,L45_mrs14_rpt8_ttl8,17,8.0,0.4,0.05,0.45699999999999996,2.8,0.0,1726.8,1300.2,2135.2,2086.1,4759.0,4.0,False,2.594,0.45,2141.0,14.0,31.576923076923073,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.6375,10.4,136.0,0.07647058823529411
67,L45_mrs14_rpt8_ttl8,18,8.0,0.4,0.05,0.45699999999999996,2.6,0.0,1551.1,1169.6,1921.9,1882.0,4759.0,4.0,False,2.594,0.45,2141.0,14.0,33.04230769230769,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.9125,10.8,144.0,0.07500000000000001
68,L45_mrs14_rpt8_ttl8,19,8.0,0.8,0.1,0.45699999999999996,2.5,0.0,1383.4,1087.7,1708.2,1671.5,4759.0,4.0,False,2.594,0.45,2141.0,14.0,36.44230769230769,0.0,16.0,4.5,8.0,100.0,0.0,123.0,7.0,11.8125,11.6,152.0,0.0763157894736842
