simulation_name,timestep,TTL_max,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,active_vSDN_count,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_changed,hp_runtime,latency_factor,max_length,max_vSDN_size,mean_switch_hpair_count,request_processing_time,shortest_k,simulation_id,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size,acceptable_count_cum,vSDN_count_cum,acceptance_ratio_cum
L40_mrs14_rpt6_ttl6,1,6.0,0.4,0.0666666666666664,,0.4,0.0,554.0,382.6,731.4,634.0,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,41.5,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,0.4,6.0,0.06666666666666667
L40_mrs14_rpt6_ttl6,2,6.0,0.0,0.0,,0.2,0.0,261.3,169.6,352.9,270.8,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,39.8,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.933333333333334,0.4,12.0,0.03333333333333333
L40_mrs14_rpt6_ttl6,3,6.0,0.1,0.0166666666666666,,0.3,0.0,403.8,264.6,542.5,456.4,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,39.8,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.333333333333332,0.5,18.0,0.02777777777777778
L40_mrs14_rpt6_ttl6,4,6.0,0.0,0.0,,0.2,0.0,261.3,169.6,352.9,270.8,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,39.8,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666668,0.5,24.0,0.020833333333333332
L40_mrs14_rpt6_ttl6,5,6.0,0.0,0.0,,0.1,0.0,166.0,139.7,188.6,181.1,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,39.84615384615385,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.166666666666666,0.5,30.0,0.016666666666666666
L40_mrs14_rpt6_ttl6,6,6.0,0.0,0.0,,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,41.5,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.683333333333334,0.5,36.0,0.01388888888888889
L40_mrs14_rpt6_ttl6,7,6.0,0.0,0.0,,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,41.5,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,12.1,0.5,42.0,0.011904761904761904
L40_mrs14_rpt6_ttl6,8,6.0,0.3,0.04999999999999981,,0.3,0.0,403.8,278.7,566.2,509.1,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,41.5,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.816666666666666,0.8,48.0,0.016666666666666666
L40_mrs14_rpt6_ttl6,9,6.0,0.0,0.0,,0.3,0.0,403.8,278.7,566.2,509.1,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,36.17307692307693,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.816666666666666,0.8,54.0,0.014814814814814814
L40_mrs14_rpt6_ttl6,10,6.0,0.2,0.033333333333333305,,0.4,0.0,293.7,204.1,378.2,370.2,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,37.611538461538466,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.783333333333335,1.0,60.0,0.016666666666666666
L40_mrs14_rpt6_ttl6,11,6.0,0.1,0.0166666666666666,,0.2,0.0,294.0,213.6,377.5,338.6,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,40.0,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.783333333333333,1.1,66.0,0.016666666666666666
L40_mrs14_rpt6_ttl6,12,6.0,0.0,0.0,,0.1,0.0,127.7,84.0,188.6,157.5,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,40.0,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.8,1.1,72.0,0.015277777777777776
L40_mrs14_rpt6_ttl6,13,6.0,0.0,0.0,,0.0,0.0,-1.0,-1.0,-1.0,-1.0,4759.0,7.0,False,0.47800000000000004,0.4,1903.0,14.0,41.5,0.0,16.0,4.5,6.0,0.0,0.0,123.0,0.0,11.916666666666668,1.1,78.0,0.014102564102564103
