acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,cp_objective,diameter,h_count,ha_objective,hp_objective,hp_runtime,hp_type,latency_factor,max_length,network,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp,vSDN_size
0,0.0,0.03,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.42,ilp,0.2,951,26_usa,0.03,16,100,100,0.0016611847569680002,123,7,11
0,0.0,0.03,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.42,ilp,0.2,951,26_usa,0.02,16,100,100,0.0009226113591910001,123,7,12
0,0.0,0.03,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.42,ilp,0.2,951,26_usa,0.03,16,100,100,0.000560622964237,123,7,13
33,0.7674418604651161,0.04,0,506,225,915,803,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.0,16,43,100,1.0,123,7,2
36,0.404494382022471,0.04,0,508,103,910,803,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.01,16,89,100,1.0,123,7,3
11,0.11,0.04,0,539,118,910,803,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.01,16,100,100,0.49504950495049505,123,7,4
3,0.03,0.04,0,548,142,897,803,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.01,16,100,100,0.20491803278688503,123,7,5
1,0.01,0.04,0,577,242,895,803,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.01,16,100,100,0.08326394671107401,123,7,6
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.02,16,100,100,0.034542314335060005,123,7,7
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.02,16,100,100,0.014889815366289002,123,7,8
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.02,16,100,100,0.006741270055278001,123,7,9
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.02,16,100,100,0.003235198964736,123,7,10
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.03,16,100,100,0.0016611847569680002,123,7,11
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.05,16,100,100,0.0009226113591910001,123,7,12
0,0.0,0.04,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.33,ilp,0.2,951,26_usa,0.06,16,100,100,0.000560622964237,123,7,13
34,0.7906976744186041,0.02,0,542,121,915,803,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.0,16,43,100,1.0,123,7,2
43,0.48314606741573,0.02,0,507,142,910,803,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.01,16,89,100,1.0,123,7,3
14,0.14,0.02,0,550,107,910,803,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.01,16,100,100,0.49504950495049505,123,7,4
1,0.01,0.02,0,618,121,910,609,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.01,16,100,100,0.20491803278688503,123,7,5
0,0.0,0.02,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.01,16,100,100,0.08326394671107401,123,7,6
0,0.0,0.02,0,-1,-1,-1,-1,random,4759,19,avg cp length,acceptance ratio,0.4,ilp,0.2,951,26_usa,0.02,16,100,100,0.034542314335060005,123,7,7
