latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.1,2,12.5,0.3676470588235289,0.02,0.0,58.5,5.4,149.5,69.3,1586.0,24.0,0.238,158.0,0.0,16.0,34.0,10.0,1.0,123.0,7.0
0.1,3,9.6,0.15483870967741903,0.02,0.0,80.4,4.4,152.7,59.4,1586.0,24.0,0.238,158.0,0.0,16.0,62.0,10.0,1.0,123.0,7.0
0.1,4,2.2,0.022,0.02,0.0,86.3,-0.1,132.6,-0.1,1586.0,24.0,0.238,158.0,0.0,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.1,5,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.005,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.1,6,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.1,7,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.1,8,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.1,9,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.1,10,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.1,11,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.1,12,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.1,13,0.0,0.0,0.02,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.238,158.0,0.009999999999999998,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.2,2,27.2,0.7999999999999994,0.06000000000000001,0.0,189.2,68.9,314.2,280.4,1586.0,17.0,0.271,317.0,0.001,16.0,34.0,10.0,1.0,123.0,7.0
0.2,3,30.1,0.48548387096774154,0.06000000000000001,0.0,191.2,66.9,314.1,280.3,1586.0,17.0,0.271,317.0,0.009999999999999998,16.0,62.0,10.0,1.0,123.0,7.0
0.2,4,18.5,0.18499999999999997,0.06000000000000001,0.0,189.3,49.1,314.2,279.5,1586.0,17.0,0.271,317.0,0.009999999999999998,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.2,5,4.9,0.048999999999999995,0.06000000000000001,0.0,179.5,47.6,281.3,250.9,1586.0,17.0,0.271,317.0,0.009999999999999998,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.2,6,0.1,0.001,0.06000000000000001,0.0,18.0,1.6,30.4,14.4,1586.0,17.0,0.271,317.0,0.009999999999999998,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.2,7,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.009999999999999998,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.2,8,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.011,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.2,9,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.019999999999999997,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.2,10,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.019999999999999997,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.2,11,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.020999999999999998,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.2,12,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.022,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.2,13,0.0,0.0,0.06000000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.271,317.0,0.022,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.3,2,28.9,0.8499999999999994,0.25000000000000006,0.0,308.9,142.8,468.3,430.0,1586.0,12.0,0.47700000000000004,475.0,0.009999999999999998,16.0,34.0,10.0,1.0,123.0,7.0
0.3,3,34.6,0.5580645161290319,0.25000000000000006,0.0,295.2,126.6,470.0,430.0,1586.0,12.0,0.47700000000000004,475.0,0.011,16.0,62.0,10.0,1.0,123.0,7.0
0.3,4,32.4,0.324,0.25000000000000006,0.0,295.4,121.6,468.8,427.7,1586.0,12.0,0.47700000000000004,475.0,0.027000000000000003,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.3,5,14.7,0.14700000000000002,0.25000000000000006,0.0,296.5,123.0,468.8,412.9,1586.0,12.0,0.47700000000000004,475.0,0.030000000000000006,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.3,6,6.2,0.06200000000000001,0.25000000000000006,0.0,276.5,109.1,419.4,357.5,1586.0,12.0,0.47700000000000004,475.0,0.031000000000000007,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.3,7,2.3,0.023,0.25000000000000006,0.0,216.1,79.8,324.0,269.6,1586.0,12.0,0.47700000000000004,475.0,0.035,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.3,8,0.3,0.003,0.25000000000000006,0.0,35.1,11.2,46.5,27.1,1586.0,12.0,0.47700000000000004,475.0,0.040999999999999995,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.3,9,0.2,0.002,0.25000000000000006,0.0,32.1,10.9,46.5,42.0,1586.0,12.0,0.47700000000000004,475.0,0.045,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.3,10,0.0,0.0,0.25000000000000006,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.47700000000000004,475.0,0.05399999999999999,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.3,11,0.0,0.0,0.25000000000000006,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.47700000000000004,475.0,0.055999999999999994,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.3,12,0.0,0.0,0.25000000000000006,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.47700000000000004,475.0,0.06700000000000002,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.3,13,0.0,0.0,0.25000000000000006,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.47700000000000004,475.0,0.06700000000000002,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.4,2,30.5,0.8970588235294112,0.4700000000000001,0.0,438.7,272.7,631.0,594.5,1586.0,8.0,1.4180000000000001,634.0,0.013999999999999999,16.0,34.0,10.0,1.0,123.0,7.0
0.4,3,44.6,0.719354838709677,0.4700000000000001,0.0,420.3,258.5,631.8,594.6,1586.0,8.0,1.4180000000000001,634.0,0.04000000000000001,16.0,62.0,10.0,1.0,123.0,7.0
0.4,4,52.6,0.526,0.4700000000000001,0.0,412.7,260.7,632.0,596.1,1586.0,8.0,1.4180000000000001,634.0,0.07100000000000002,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.4,5,38.2,0.382,0.4700000000000001,0.0,435.1,279.9,630.3,592.8,1586.0,8.0,1.4180000000000001,634.0,0.08199999999999999,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.4,6,23.4,0.23400000000000004,0.4700000000000001,0.0,418.5,259.5,630.2,589.4,1586.0,8.0,1.4180000000000001,634.0,0.09599999999999999,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.4,7,14.4,0.14400000000000004,0.4700000000000001,0.0,421.6,253.9,631.8,591.3,1586.0,8.0,1.4180000000000001,634.0,0.11000000000000001,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.4,8,9.6,0.096,0.4700000000000001,0.0,392.7,243.2,567.5,521.3,1586.0,8.0,1.4180000000000001,634.0,0.12700000000000003,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.4,9,4.3,0.043,0.4700000000000001,0.0,349.0,229.4,501.2,455.1,1586.0,8.0,1.4180000000000001,634.0,0.135,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.4,10,1.9,0.019,0.4700000000000001,0.0,267.2,159.0,378.0,326.5,1586.0,8.0,1.4180000000000001,634.0,0.15500000000000003,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.4,11,0.9,0.009,0.4700000000000001,0.0,227.6,135.6,315.2,280.6,1586.0,8.0,1.4180000000000001,634.0,0.177,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.4,12,0.1,0.001,0.4700000000000001,0.0,47.1,30.0,62.3,52.9,1586.0,8.0,1.4180000000000001,634.0,0.186,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.4,13,0.0,0.0,0.4700000000000001,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,8.0,1.4180000000000001,634.0,0.19299999999999998,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.5,2,28.2,0.8294117647058818,0.8299999999999992,0.0,621.9,466.0,790.4,767.3,1586.0,6.0,1.7730000000000004,793.0,0.034,16.0,34.0,10.0,1.0,123.0,7.0
0.5,3,49.1,0.7919354838709672,0.8299999999999992,0.0,608.6,457.4,790.8,768.9,1586.0,6.0,1.7730000000000004,793.0,0.086,16.0,62.0,10.0,1.0,123.0,7.0
0.5,4,76.9,0.769,0.8299999999999992,0.0,592.0,452.5,790.8,774.9,1586.0,6.0,1.7730000000000004,793.0,0.182,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.5,5,76.8,0.768,0.8299999999999992,0.0,590.3,456.5,790.8,771.6,1586.0,6.0,1.7730000000000004,793.0,0.21400000000000002,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.5,6,69.8,0.6979999999999998,0.8299999999999992,0.0,591.8,459.8,790.8,772.5,1586.0,6.0,1.7730000000000004,793.0,0.27,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.5,7,62.0,0.62,0.8299999999999992,0.0,594.7,464.3,790.7,771.3,1586.0,6.0,1.7730000000000004,793.0,0.30600000000000005,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.5,8,52.0,0.52,0.8299999999999992,0.0,594.5,464.8,790.8,768.8,1586.0,6.0,1.7730000000000004,793.0,0.344,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.5,9,37.8,0.378,0.8299999999999992,0.0,601.4,472.8,790.5,769.6,1586.0,6.0,1.7730000000000004,793.0,0.384,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.5,10,28.9,0.289,0.8299999999999992,0.0,598.8,464.6,790.6,765.9,1586.0,6.0,1.7730000000000004,793.0,0.3590000000000001,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.5,11,18.7,0.187,0.8299999999999992,0.0,606.6,475.6,789.9,764.8,1586.0,6.0,1.7730000000000004,793.0,0.409,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.5,12,11.0,0.11000000000000001,0.8299999999999992,0.0,605.7,472.7,789.8,765.7,1586.0,6.0,1.7730000000000004,793.0,0.47000000000000003,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.5,13,4.1,0.041,0.8299999999999992,0.0,612.1,477.3,788.9,762.3,1586.0,6.0,1.7730000000000004,793.0,0.5,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.6,2,34.0,1.0,1.0,0.0,808.9,682.8,950.3,936.7,1586.0,4.0,0.858,951.0,0.066,16.0,34.0,10.0,1.0,123.0,7.0
0.6,3,62.0,1.0,1.0,0.0,778.0,655.2,950.9,937.6,1586.0,4.0,0.858,951.0,0.17099999999999999,16.0,62.0,10.0,1.0,123.0,7.0
0.6,4,100.0,1.0,1.0,0.0,762.7,654.1,950.9,940.4,1586.0,4.0,0.858,951.0,0.351,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.6,5,100.0,1.0,1.0,0.0,748.8,647.5,950.9,941.1,1586.0,4.0,0.858,951.0,0.42000000000000004,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.6,6,100.0,1.0,1.0,0.0,738.2,640.4,950.9,941.1,1586.0,4.0,0.858,951.0,0.483,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.6,7,100.0,1.0,1.0,0.0,740.1,643.4,950.9,940.8,1586.0,4.0,0.858,951.0,0.5720000000000002,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.6,8,100.0,1.0,1.0,0.0,743.0,647.5,950.8,940.8,1586.0,4.0,0.858,951.0,0.6970000000000001,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.6,9,100.0,1.0,1.0,0.0,738.5,641.8,950.8,939.4,1586.0,4.0,0.858,951.0,0.783,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.6,10,100.0,1.0,1.0,0.0,734.7,639.9,950.8,937.5,1586.0,4.0,0.858,951.0,0.921,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.6,11,100.0,1.0,1.0,0.0,745.3,648.4,950.4,936.0,1586.0,4.0,0.858,951.0,1.0230000000000001,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.6,12,100.0,1.0,1.0,0.0,743.2,644.1,950.4,934.9,1586.0,4.0,0.858,951.0,1.099,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.6,13,100.0,1.0,1.0,0.0,750.7,652.3,950.0,934.1,1586.0,4.0,0.858,951.0,1.169,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.7,2,33.0,0.9705882352941172,0.8999999999999992,0.0,958.8,813.9,1108.8,1099.3,1586.0,4.0,1.6810000000000003,1110.0,0.13100000000000003,16.0,34.0,10.0,1.0,123.0,7.0
0.7,3,55.5,0.8951612903225801,0.8999999999999992,0.0,923.6,769.1,1109.5,1100.0,1586.0,4.0,1.6810000000000003,1110.0,0.293,16.0,62.0,10.0,1.0,123.0,7.0
0.7,4,87.2,0.8719999999999999,0.8999999999999992,0.0,920.4,776.7,1109.6,1100.7,1586.0,4.0,1.6810000000000003,1110.0,0.6160000000000001,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.7,5,90.5,0.9049999999999999,0.8999999999999992,0.0,908.4,765.2,1109.6,1100.7,1586.0,4.0,1.6810000000000003,1110.0,0.727,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.7,6,87.3,0.873,0.8999999999999992,0.0,922.2,780.3,1109.6,1101.2,1586.0,4.0,1.6810000000000003,1110.0,0.8629999999999999,16.0,100.0,10.0,0.187617260787992,123.0,7.0
0.7,7,82.4,0.8239999999999998,0.8999999999999992,0.0,923.1,778.8,1109.6,1101.2,1586.0,4.0,1.6810000000000003,1110.0,1.0250000000000001,16.0,100.0,10.0,0.09017132551848502,123.0,7.0
0.7,8,80.4,0.8039999999999999,0.8999999999999992,0.0,923.9,781.5,1109.5,1100.8,1586.0,4.0,1.6810000000000003,1110.0,1.094,16.0,100.0,10.0,0.04504504504504501,123.0,7.0
0.7,9,71.7,0.7170000000000001,0.8999999999999992,0.0,923.3,781.3,1109.6,1101.0,1586.0,4.0,1.6810000000000003,1110.0,1.217,16.0,100.0,10.0,0.023860653781913,123.0,7.0
0.7,10,66.5,0.6649999999999999,0.8999999999999992,0.0,920.8,780.5,1109.5,1101.2,1586.0,4.0,1.6810000000000003,1110.0,1.3940000000000001,16.0,100.0,10.0,0.013351134846461003,123.0,7.0
0.7,11,58.6,0.5860000000000001,0.8999999999999992,0.0,931.6,788.5,1109.5,1101.0,1586.0,4.0,1.6810000000000003,1110.0,1.587,16.0,100.0,10.0,0.007882084023015002,123.0,7.0
0.7,12,52.0,0.5199999999999999,0.8999999999999992,0.0,925.0,781.7,1109.5,1101.0,1586.0,4.0,1.6810000000000003,1110.0,1.718,16.0,100.0,10.0,0.0049446202531640004,123.0,7.0
0.7,13,39.9,0.399,0.8999999999999992,0.0,934.6,791.7,1109.4,1101.0,1586.0,4.0,1.6810000000000003,1110.0,1.8640000000000003,16.0,100.0,10.0,0.0033337778370440005,123.0,7.0
0.8,2,34.0,1.0,1.0,0.0,1168.2,1073.2,1267.8,1258.3,1586.0,2.0,1.5690000000000002,1268.0,0.28300000000000003,16.0,34.0,10.0,1.0,123.0,7.0
0.8,3,62.0,1.0,1.0,0.0,1139.4,1029.5,1267.8,1259.8,1586.0,2.0,1.5690000000000002,1268.0,0.68,16.0,62.0,10.0,1.0,123.0,7.0
0.8,4,100.0,1.0,1.0,0.0,1124.3,1014.0,1268.0,1259.5,1586.0,2.0,1.5690000000000002,1268.0,1.3329999999999997,16.0,100.0,10.0,0.8264462809917352,123.0,7.0
0.8,5,100.0,1.0,1.0,0.0,1123.5,1020.5,1267.9,1259.9,1586.0,2.0,1.5690000000000002,1268.0,1.26,16.0,100.0,10.0,0.39682539682539597,123.0,7.0
0.8,6,100.0,1.0,1.0,0.0,1115.0,1011.7,1268.0,1259.1,1586.0,2.0,1.5690000000000002,1268.0,1.3330000000000002,16.0,100.0,10.0,0.187617260787992,123.0,7.0
