latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.3,3,44.9,0.7241935483870963,0.1725,0.0,299.8,132.7,473.8,438.0,1586.0,12.0,1.9689999999999999,475.0,0.013000000000000001,16.0,62.0,200.0,1.0,123.0,7.0
0.3,4,45.4,0.454,0.1725,0.0,303.7,134.5,473.9,434.8,1586.0,12.0,1.9689999999999999,475.0,0.024999999999999998,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.3,5,25.9,0.259,0.1725,0.0,305.8,132.0,471.0,425.3,1586.0,12.0,1.9689999999999999,475.0,0.029999999999999992,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.3,6,14.2,0.142,0.1725,0.0,309.6,139.5,470.2,415.2,1586.0,12.0,1.9689999999999999,475.0,0.031000000000000007,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.3,7,6.4,0.06400000000000002,0.1725,0.0,317.1,136.3,467.5,412.1,1586.0,12.0,1.9689999999999999,475.0,0.033,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.3,8,1.8,0.018000000000000002,0.1725,0.0,192.6,73.6,278.2,226.4,1586.0,12.0,1.9689999999999999,475.0,0.039,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.3,9,0.6,0.006,0.1725,0.0,135.7,45.7,184.8,132.8,1586.0,12.0,1.9689999999999999,475.0,0.046,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.3,10,0.0,0.0,0.1725,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,1.9689999999999999,475.0,0.052000000000000005,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.3,11,0.0,0.0,0.1725,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,1.9689999999999999,475.0,0.053000000000000005,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.3,12,0.0,0.0,0.1725,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,1.9689999999999999,475.0,0.06200000000000001,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.3,13,0.0,0.0,0.1725,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,1.9689999999999999,475.0,0.06400000000000002,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
0.4,2,31.4,0.9235294117647055,0.3869999999999995,0.0,454.4,277.6,631.4,588.7,1586.0,8.0,10.225999999999999,634.0,0.016999999999999998,16.0,34.0,200.0,1.0,123.0,7.0
0.4,3,49.2,0.7935483870967736,0.3869999999999995,0.0,428.7,265.5,632.2,591.8,1586.0,8.0,10.225999999999999,634.0,0.036,16.0,62.0,200.0,1.0,123.0,7.0
0.4,4,63.7,0.637,0.3869999999999995,0.0,431.7,267.1,632.5,591.8,1586.0,8.0,10.225999999999999,634.0,0.08099999999999999,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.4,5,50.1,0.5010000000000001,0.3869999999999995,0.0,437.2,264.3,632.0,591.8,1586.0,8.0,10.225999999999999,634.0,0.088,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.4,6,36.8,0.368,0.3869999999999995,0.0,439.2,267.2,632.2,591.8,1586.0,8.0,10.225999999999999,634.0,0.09699999999999999,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.4,7,26.3,0.263,0.3869999999999995,0.0,436.2,264.8,632.5,590.4,1586.0,8.0,10.225999999999999,634.0,0.11099999999999999,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.4,8,17.8,0.17799999999999996,0.3869999999999995,0.0,432.8,262.7,632.2,586.4,1586.0,8.0,10.225999999999999,634.0,0.12699999999999997,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.4,9,11.3,0.11300000000000002,0.3869999999999995,0.0,438.2,267.4,632.2,574.0,1586.0,8.0,10.225999999999999,634.0,0.139,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.4,10,4.7,0.047,0.3869999999999995,0.0,442.0,273.4,628.7,563.4,1586.0,8.0,10.225999999999999,634.0,0.15299999999999997,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.4,11,2.5,0.025,0.3869999999999995,0.0,401.1,249.7,563.6,511.7,1586.0,8.0,10.225999999999999,634.0,0.16599999999999998,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.4,12,0.8,0.008,0.3869999999999995,0.0,189.1,111.8,252.5,221.5,1586.0,8.0,10.225999999999999,634.0,0.17899999999999996,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.4,13,0.1,0.001,0.3869999999999995,0.0,42.9,25.8,62.4,56.0,1586.0,8.0,10.225999999999999,634.0,0.184,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
