latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.1,2,13.2,0.3882352941176465,0.026000000000000002,0.0,61.3,6.9,152.6,87.1,1586.0,24.0,0.33199999999999996,158.0,0.001,16.0,34.0,50.0,1.0,123.0,7.0
0.1,3,10.9,0.17580645161290293,0.026000000000000002,0.0,79.6,4.2,153.1,58.4,1586.0,24.0,0.33199999999999996,158.0,0.0,16.0,62.0,50.0,1.0,123.0,7.0
0.1,4,2.6,0.026000000000000002,0.026000000000000002,0.0,84.8,0.7,134.4,9.8,1586.0,24.0,0.33199999999999996,158.0,0.005,16.0,100.0,50.0,0.8264462809917352,123.0,7.0
0.1,5,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.009999999999999998,16.0,100.0,50.0,0.39682539682539597,123.0,7.0
0.1,6,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.009999999999999998,16.0,100.0,50.0,0.187617260787992,123.0,7.0
0.1,7,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.009999999999999998,16.0,100.0,50.0,0.09017132551848502,123.0,7.0
0.1,8,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.009999999999999998,16.0,100.0,50.0,0.04504504504504501,123.0,7.0
0.1,9,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.009999999999999998,16.0,100.0,50.0,0.023860653781913,123.0,7.0
0.1,10,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.011,16.0,100.0,50.0,0.013351134846461003,123.0,7.0
0.1,11,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.013000000000000001,16.0,100.0,50.0,0.007882084023015002,123.0,7.0
0.1,12,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.012,16.0,100.0,50.0,0.0049446202531640004,123.0,7.0
0.1,13,0.0,0.0,0.026000000000000002,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.33199999999999996,158.0,0.013000000000000001,16.0,100.0,50.0,0.0033337778370440005,123.0,7.0
0.2,2,26.8,0.7882352941176465,0.07999999999999999,0.0,189.4,67.0,314.4,279.8,1586.0,17.0,0.391,317.0,0.0,16.0,34.0,50.0,1.0,123.0,7.0
0.2,3,29.8,0.4806451612903221,0.07999999999999999,0.0,186.3,63.7,314.4,280.4,1586.0,17.0,0.391,317.0,0.009999999999999998,16.0,62.0,50.0,1.0,123.0,7.0
0.2,4,19.2,0.192,0.07999999999999999,0.0,185.3,48.5,314.4,279.5,1586.0,17.0,0.391,317.0,0.009999999999999998,16.0,100.0,50.0,0.8264462809917352,123.0,7.0
0.2,5,5.2,0.05200000000000001,0.07999999999999999,0.0,181.4,48.1,280.1,242.2,1586.0,17.0,0.391,317.0,0.011999999999999997,16.0,100.0,50.0,0.39682539682539597,123.0,7.0
0.2,6,0.6,0.006,0.07999999999999999,0.0,79.9,21.7,123.6,97.2,1586.0,17.0,0.391,317.0,0.011,16.0,100.0,50.0,0.187617260787992,123.0,7.0
0.2,7,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.014000000000000002,16.0,100.0,50.0,0.09017132551848502,123.0,7.0
0.2,8,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.016000000000000004,16.0,100.0,50.0,0.04504504504504501,123.0,7.0
0.2,9,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.019999999999999997,16.0,100.0,50.0,0.023860653781913,123.0,7.0
0.2,10,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.019999999999999997,16.0,100.0,50.0,0.013351134846461003,123.0,7.0
0.2,11,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.019999999999999997,16.0,100.0,50.0,0.007882084023015002,123.0,7.0
0.2,12,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.022,16.0,100.0,50.0,0.0049446202531640004,123.0,7.0
0.2,13,0.0,0.0,0.07999999999999999,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.391,317.0,0.029000000000000005,16.0,100.0,50.0,0.0033337778370440005,123.0,7.0
0.3,2,30.0,0.8823529411764699,0.2019999999999998,0.0,308.7,141.0,469.7,425.8,1586.0,12.0,0.9279999999999999,475.0,0.009999999999999998,16.0,34.0,50.0,1.0,123.0,7.0
0.3,3,42.7,0.6887096774193545,0.2019999999999998,0.0,296.2,138.4,473.3,434.6,1586.0,12.0,0.9279999999999999,475.0,0.013000000000000001,16.0,62.0,50.0,1.0,123.0,7.0
0.3,4,42.3,0.42300000000000004,0.2019999999999998,0.0,293.4,134.3,473.6,436.8,1586.0,12.0,0.9279999999999999,475.0,0.025,16.0,100.0,50.0,0.8264462809917352,123.0,7.0
0.3,5,23.6,0.23600000000000004,0.2019999999999998,0.0,296.2,138.7,468.7,425.3,1586.0,12.0,0.9279999999999999,475.0,0.030000000000000006,16.0,100.0,50.0,0.39682539682539597,123.0,7.0
0.3,6,11.5,0.11499999999999999,0.2019999999999998,0.0,303.0,142.2,463.3,419.6,1586.0,12.0,0.9279999999999999,475.0,0.030000000000000006,16.0,100.0,50.0,0.187617260787992,123.0,7.0
0.3,7,4.2,0.041999999999999996,0.2019999999999998,0.0,270.3,109.0,412.1,364.9,1586.0,12.0,0.9279999999999999,475.0,0.03400000000000001,16.0,100.0,50.0,0.09017132551848502,123.0,7.0
0.3,8,1.2,0.012,0.2019999999999998,0.0,152.4,57.0,231.9,191.2,1586.0,12.0,0.9279999999999999,475.0,0.044,16.0,100.0,50.0,0.04504504504504501,123.0,7.0
0.3,9,0.5,0.005,0.2019999999999998,0.0,102.0,39.9,140.7,110.4,1586.0,12.0,0.9279999999999999,475.0,0.04499999999999999,16.0,100.0,50.0,0.023860653781913,123.0,7.0
0.3,10,0.0,0.0,0.2019999999999998,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.9279999999999999,475.0,0.052000000000000005,16.0,100.0,50.0,0.013351134846461003,123.0,7.0
0.3,11,0.0,0.0,0.2019999999999998,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.9279999999999999,475.0,0.06200000000000001,16.0,100.0,50.0,0.007882084023015002,123.0,7.0
0.3,12,0.0,0.0,0.2019999999999998,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.9279999999999999,475.0,0.06400000000000002,16.0,100.0,50.0,0.0049446202531640004,123.0,7.0
0.3,13,0.0,0.0,0.2019999999999998,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.9279999999999999,475.0,0.06800000000000002,16.0,100.0,50.0,0.0033337778370440005,123.0,7.0
0.4,2,31.4,0.9235294117647055,0.4219999999999999,0.0,459.0,282.1,631.8,589.4,1586.0,8.0,2.6479999999999997,634.0,0.018000000000000002,16.0,34.0,50.0,1.0,123.0,7.0
