latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.1,2,12.6,0.3705882352941172,0.01,0.0,60.1,5.3,151.3,69.3,1586.0,24.0,0.30700000000000005,158.0,0.0,16.0,34.0,20.0,1.0,123.0,7.0
0.1,3,9.9,0.15967741935483842,0.01,0.0,80.2,4.6,152.7,69.3,1586.0,24.0,0.30700000000000005,158.0,0.001,16.0,62.0,20.0,1.0,123.0,7.0
0.1,4,2.4,0.024,0.01,0.0,86.0,0.7,133.5,9.8,1586.0,24.0,0.30700000000000005,158.0,0.003,16.0,100.0,20.0,0.8264462809917352,123.0,7.0
0.1,5,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.009999999999999998,16.0,100.0,20.0,0.39682539682539597,123.0,7.0
0.1,6,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.009999999999999998,16.0,100.0,20.0,0.187617260787992,123.0,7.0
0.1,7,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.009999999999999998,16.0,100.0,20.0,0.09017132551848502,123.0,7.0
0.1,8,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.011,16.0,100.0,20.0,0.04504504504504501,123.0,7.0
0.1,9,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.011,16.0,100.0,20.0,0.023860653781913,123.0,7.0
0.1,10,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.011,16.0,100.0,20.0,0.013351134846461003,123.0,7.0
0.1,11,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.011,16.0,100.0,20.0,0.007882084023015002,123.0,7.0
0.1,12,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.012,16.0,100.0,20.0,0.0049446202531640004,123.0,7.0
0.1,13,0.0,0.0,0.01,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,24.0,0.30700000000000005,158.0,0.013999999999999999,16.0,100.0,20.0,0.0033337778370440005,123.0,7.0
0.2,2,26.3,0.7735294117647054,0.05,0.0,185.3,64.8,314.0,280.9,1586.0,17.0,0.3370000000000001,317.0,0.001,16.0,34.0,20.0,1.0,123.0,7.0
0.2,3,28.8,0.46451612903225764,0.05,0.0,191.6,65.8,314.2,281.2,1586.0,17.0,0.3370000000000001,317.0,0.009999999999999998,16.0,62.0,20.0,1.0,123.0,7.0
0.2,4,19.0,0.19,0.05,0.0,187.8,49.3,314.2,276.8,1586.0,17.0,0.3370000000000001,317.0,0.011,16.0,100.0,20.0,0.8264462809917352,123.0,7.0
0.2,5,5.1,0.051000000000000004,0.05,0.0,184.3,47.9,282.3,246.5,1586.0,17.0,0.3370000000000001,317.0,0.011,16.0,100.0,20.0,0.39682539682539597,123.0,7.0
0.2,6,0.6,0.006,0.05,0.0,80.2,20.2,123.7,97.2,1586.0,17.0,0.3370000000000001,317.0,0.012,16.0,100.0,20.0,0.187617260787992,123.0,7.0
0.2,7,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.012,16.0,100.0,20.0,0.09017132551848502,123.0,7.0
0.2,8,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.017,16.0,100.0,20.0,0.04504504504504501,123.0,7.0
0.2,9,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.019999999999999997,16.0,100.0,20.0,0.023860653781913,123.0,7.0
0.2,10,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.019999999999999997,16.0,100.0,20.0,0.013351134846461003,123.0,7.0
0.2,11,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.019999999999999997,16.0,100.0,20.0,0.007882084023015002,123.0,7.0
0.2,12,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.024,16.0,100.0,20.0,0.0049446202531640004,123.0,7.0
0.2,13,0.0,0.0,0.05,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,17.0,0.3370000000000001,317.0,0.028000000000000004,16.0,100.0,20.0,0.0033337778370440005,123.0,7.0
0.3,2,28.8,0.8470588235294112,0.23000000000000004,0.0,308.1,139.6,471.0,420.7,1586.0,12.0,0.508,475.0,0.009999999999999998,16.0,34.0,20.0,1.0,123.0,7.0
0.3,3,36.0,0.5806451612903222,0.23000000000000004,0.0,295.5,128.7,471.5,425.7,1586.0,12.0,0.508,475.0,0.009999999999999998,16.0,62.0,20.0,1.0,123.0,7.0
0.3,4,38.5,0.38499999999999995,0.23000000000000004,0.0,290.2,125.7,468.5,424.5,1586.0,12.0,0.508,475.0,0.023,16.0,100.0,20.0,0.8264462809917352,123.0,7.0
0.3,5,19.8,0.198,0.23000000000000004,0.0,292.4,136.9,467.9,414.5,1586.0,12.0,0.508,475.0,0.029000000000000005,16.0,100.0,20.0,0.39682539682539597,123.0,7.0
0.3,6,7.4,0.07400000000000001,0.23000000000000004,0.0,295.9,127.8,465.0,399.7,1586.0,12.0,0.508,475.0,0.030000000000000006,16.0,100.0,20.0,0.187617260787992,123.0,7.0
0.3,7,3.8,0.038,0.23000000000000004,0.0,222.9,95.6,324.7,283.4,1586.0,12.0,0.508,475.0,0.031000000000000007,16.0,100.0,20.0,0.09017132551848502,123.0,7.0
0.3,8,0.6,0.006,0.23000000000000004,0.0,92.8,31.6,137.3,104.9,1586.0,12.0,0.508,475.0,0.039999999999999994,16.0,100.0,20.0,0.04504504504504501,123.0,7.0
0.3,9,0.2,0.002,0.23000000000000004,0.0,32.7,10.2,45.7,35.1,1586.0,12.0,0.508,475.0,0.04699999999999999,16.0,100.0,20.0,0.023860653781913,123.0,7.0
0.3,10,0.0,0.0,0.23000000000000004,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.508,475.0,0.051000000000000004,16.0,100.0,20.0,0.013351134846461003,123.0,7.0
0.3,11,0.0,0.0,0.23000000000000004,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.508,475.0,0.053000000000000005,16.0,100.0,20.0,0.007882084023015002,123.0,7.0
0.3,12,0.0,0.0,0.23000000000000004,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.508,475.0,0.06300000000000001,16.0,100.0,20.0,0.0049446202531640004,123.0,7.0
0.3,13,0.0,0.0,0.23000000000000004,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,12.0,0.508,475.0,0.07000000000000002,16.0,100.0,20.0,0.0033337778370440005,123.0,7.0
0.4,2,30.7,0.9029411764705875,0.38000000000000006,0.0,458.0,281.0,630.9,590.1,1586.0,8.0,1.616,634.0,0.016999999999999998,16.0,34.0,20.0,1.0,123.0,7.0
0.4,3,47.4,0.7645161290322575,0.38000000000000006,0.0,447.9,290.4,632.1,593.5,1586.0,8.0,1.616,634.0,0.03800000000000001,16.0,62.0,20.0,1.0,123.0,7.0
0.4,4,57.6,0.576,0.38000000000000006,0.0,431.4,278.9,631.7,593.0,1586.0,8.0,1.616,634.0,0.07100000000000002,16.0,100.0,20.0,0.8264462809917352,123.0,7.0
0.4,5,43.5,0.43500000000000005,0.38000000000000006,0.0,437.4,281.9,632.0,590.3,1586.0,8.0,1.616,634.0,0.08099999999999999,16.0,100.0,20.0,0.39682539682539597,123.0,7.0
0.4,6,28.5,0.28500000000000003,0.38000000000000006,0.0,438.4,278.1,630.7,592.9,1586.0,8.0,1.616,634.0,0.09799999999999999,16.0,100.0,20.0,0.187617260787992,123.0,7.0
0.4,7,19.8,0.198,0.38000000000000006,0.0,432.3,272.8,631.7,588.4,1586.0,8.0,1.616,634.0,0.12500000000000003,16.0,100.0,20.0,0.09017132551848502,123.0,7.0
0.4,8,12.8,0.12800000000000003,0.38000000000000006,0.0,442.1,274.6,631.7,580.9,1586.0,8.0,1.616,634.0,0.132,16.0,100.0,20.0,0.04504504504504501,123.0,7.0
0.4,9,6.8,0.068,0.38000000000000006,0.0,355.0,217.9,502.1,457.5,1586.0,8.0,1.616,634.0,0.14899999999999997,16.0,100.0,20.0,0.023860653781913,123.0,7.0
0.4,10,2.5,0.025,0.38000000000000006,0.0,359.3,220.7,503.9,456.3,1586.0,8.0,1.616,634.0,0.162,16.0,100.0,20.0,0.013351134846461003,123.0,7.0
0.4,11,1.4,0.013999999999999999,0.38000000000000006,0.0,314.8,184.8,439.8,398.5,1586.0,8.0,1.616,634.0,0.17699999999999996,16.0,100.0,20.0,0.007882084023015002,123.0,7.0
0.4,12,0.1,0.001,0.38000000000000006,0.0,43.9,27.4,62.4,55.6,1586.0,8.0,1.616,634.0,0.202,16.0,100.0,20.0,0.0049446202531640004,123.0,7.0
0.4,13,0.0,0.0,0.38000000000000006,0.0,-1.0,-1.0,-1.0,-1.0,1586.0,8.0,1.616,634.0,0.213,16.0,100.0,20.0,0.0033337778370440005,123.0,7.0
0.5,2,30.8,0.9058823529411759,0.7,0.0,659.5,509.1,790.0,773.9,1586.0,6.0,1.8790000000000002,793.0,0.035,16.0,34.0,20.0,1.0,123.0,7.0
0.5,3,54.0,0.8709677419354833,0.7,0.0,640.5,499.2,790.0,772.3,1586.0,6.0,1.8790000000000002,793.0,0.081,16.0,62.0,20.0,1.0,123.0,7.0
0.5,4,82.0,0.8200000000000001,0.7,0.0,618.7,484.8,790.0,774.0,1586.0,6.0,1.8790000000000002,793.0,0.172,16.0,100.0,20.0,0.8264462809917352,123.0,7.0
